Term,Definition,Grammatical Label,Topic,URL
inflow control valve,"An active component installed as part of a well completion to partially or completely choke flow into a well. Inflow control valves can be installed along the reservoir section of the completion, with each device typically separated from the next via a packer. Each valve can be controlled from the surface to maintain flow conformance and, as the reservoir depletes, to stop unwanted fluids from entering the wellbore. A permanent downhole cable provides electric and hydraulic conduits to relay commands from the surface to each valve.",Noun,Well Completions,https://glossary.slb.com/en/terms/i/inflow_control_valve
inflatable packer,"A type of packer that uses an inflatable bladder to expand the packer element against the casing or wellbore. In preparation for setting the packer, a drop ball or series of tubing movements are generally required, with the hydraulic pressure required to inflate the packer provided by carefully applying surface pump pressure. Inflatable packers are capable of relatively large expansion ratios, an important factor in through-tubing work where the tubing size or completion components can impose a significant size restriction on devices designed to set in the casing or liner below the tubing.",Noun,Well Completions,https://glossary.slb.com/en/terms/i/inflatable_packer
inhibitor,"A chemical agent added to a fluid system to retard or prevent an undesirable reaction that occurs within the fluid or with the materials present in the surrounding environment. A range of inhibitors is commonly used in the production and servicing of oil and gas wells, such as corrosion inhibitors used in acidizing treatments to prevent damage to wellbore components and inhibitors used during production to control the effect of hydrogen sulfide [H2S].",Noun,Well Completions,https://glossary.slb.com/en/terms/i/inhibitor
injection pressure,"The pressure at which a treatment or test fluid can be injected into the formation matrix without causing a breakdown, or fracture, of the rock matrix. The injection pressure is commonly described as the surface pump pressure required to achieve injection. However, since the hydrostatic pressure of the fluid column also contributes to the downhole pressure value, the downhole pressure should also be considered.",Noun,Well Completions,https://glossary.slb.com/en/terms/i/injection_pressure
injection pump,"Any pump used to inject fluid into the reservoir or production system. Injection pumps vary in volume and pressure capacity, from the large injection pumps used in water-injection wells, to much smaller low-volume injection pumps used in continuous scale-inhibitor treatments.",Noun,Well Completions,https://glossary.slb.com/en/terms/i/injection_pump
ICV,"Abbreviation for inflow control valve, an active component installed as part of a well completion to partially or completely choke flow into a well. Inflow control valves can be installed along the reservoir section of the completion, with each device typically separated from the next via a packer. Each ICV can be controlled from the surface to maintain flow conformance and, as the reservoir depletes, to stop unwanted fluids from entering the wellbore. A permanent downhole cable provides electric and hydraulic conduits to relay commands from the surface to the ICV.",Noun,Well Completions,https://glossary.slb.com/en/terms/i/icv
injection mandrel,A downhole completion component that enables injection of treatment chemicals or inhibitors into the production conduit. The injection mandrel is equipped with a port- and check-valve system to direct fluid pumped down the annulus or injection line into the production conduit.,Noun,Well Completions,https://glossary.slb.com/en/terms/i/injection_mandrel
injection line,A small-diameter conduit that is run alongside production tubulars to enable injection of inhibitors or similar treatments during production. Conditions such as high hydrogen sulfide [H2S] concentrations or severe scale deposition can be counteracted by injection of treatment chemicals and inhibitors during production.,Noun,Well Completions,https://glossary.slb.com/en/terms/i/injection_line
iron stabilizer,"Also known as a chelating agent, a chemical added to an acid to stabilize iron. In the oil field, acid is used in stimulation treatments and to treat or remove scale or weighting material in reservoir drilling fluids.The injected acid dissolves iron from rust, millscale, iron scales or iron-containing minerals in the formation. Iron can exist as ferric iron [Fe+3] or ferrous iron [Fe+2]. If the iron is not controlled, it will precipitate insoluble products such as ferric hydroxide and, in sour environments, ferrous sulfide [FeS], which will damage the formation. Chelating agents associate with iron [Fe+3 or Fe+2] to form soluble complexes. Citric acid, acetic acid and EDTA are effective chelating agents and can be used at temperatures up to 400oF [204oC].",Noun,Well Completions,https://glossary.slb.com/en/terms/i/iron_stabilizer
intelligent well,"A well equipped with monitoring equipment and completion components that can be adjusted to optimize production, either automatically or with some operator intervention.",Noun,Well Completions,https://glossary.slb.com/en/terms/i/intelligent_well
instrument hanger,A downhole tool on which downhole gauges or instruments that are to be temporarily left in the wellbore are attached. The instrument hanger is run into the wellbore on slickline and set in a completion nipple at the required depth.,Noun,Well Completions,https://glossary.slb.com/en/terms/i/instrument_hanger
intermittent gas lift,"An artificial-lift method, used in relatively low-productivity wells, in which the gas-lift system is operated on an intermittent basis to enable the buildup of liquids in the wellbore.",Noun,Well Completions,https://glossary.slb.com/en/terms/i/intermittent_gas_lift
intermediate casing,A casing string that is generally set in place after the surface casing and before the production casing. The intermediate casing string provides protection against caving of weak or abnormally pressured formations and enables the use of drilling fluids of different density necessary for the control of lower formations.,Noun,Well Completions,https://glossary.slb.com/en/terms/i/intermediate_casing
internal pulling tool,A downhole tool used to pull or retrieve temporary plugs or similar equipment. The internal pulling tool engages on the internal surfaces of the item to be retrieved.,Noun,Well Completions,https://glossary.slb.com/en/terms/i/internal_pulling_tool
ICD,"Abbreviation for inflow control device, a passive component installed as part of a well completion to help optimize production by equalizing reservoir inflow along the length of the wellbore. Multiple inflow control devices can be installed along the reservoir section of the completion, with each device employing a specific setting to partially choke flow. The resulting arrangement can be used to delay water or gas breakthrough by reducing annular velocity across a selected interval such as the heel of a horizontal well. ICDs are frequently used with sand screens on openhole completions.",Noun,Well Completions,https://glossary.slb.com/en/terms/i/icd
jet pump,"A type of pump that operates on the principle of a high-pressure fluid jet and the venturi effect it creates. Jet pumps are relatively inefficient but can tolerate a wide range of operating conditions, including easily handling sand-laden or abrasive fluids.",Noun,Well Completions,https://glossary.slb.com/en/terms/j/jet_pump
jar,"A mechanical device used downhole to deliver an impact load to another downhole component, especially when that component is stuck. There are two primary types, hydraulic and mechanical jars. While their respective designs are quite different, their operation is similar. Energy is stored in the drillstring and suddenly released by the jar when it fires. The principle is similar to that of a carpenter using a hammer. Kinetic energy is stored in the hammer as it is swung, and suddenly released to the nail and board when the hammer strikes the nail. Jars can be designed to strike up, down, or both. In the case of jarring up above a stuck bottomhole assembly, the driller slowly pulls up on the drillstring but the BHA does not move. Since the top of the drillstring is moving up, this means that the drillstring itself is stretching and storing energy. When the jars reach their firing point, they suddenly allow one section of the jar to move axially relative to a second, being pulled up rapidly in much the same way that one end of a stretched spring moves when released. After a few inches of movement, this moving section slams into a steel shoulder, imparting an impact load. In addition to the mechanical and hydraulic versions, jars are classified as drilling jars or fishing jars. The operation of the two types is similar, and both deliver approximately the same impact blow, but the drilling jar is built such that it can better withstand the rotary and vibrational loading associated with drilling.",Noun,Drilling,https://glossary.slb.com/en/terms/j/jar
J slot,"A type of mechanism commonly used in the setting and unsetting of downhole tools and equipment such as packers. Most conventional downhole tools operate by upward or downward movement, rotation, or a combination of both. The J-slot profile creates the track for an actuating cam or pin that combines rotation and up or down movement to provide a simple yet reliable means of tool activation.",Noun,Well Completions,https://glossary.slb.com/en/terms/j/j_slot
J-slot,"A type of mechanism commonly used in the setting and unsetting of downhole tools and equipment such as packers. Most conventional downhole tools operate by upward or downward movement, rotation, or a combination of both. The J-slot profile creates the track for an actuating cam or pin that combines rotation and up or down movement to provide a simple yet reliable means of tool activation.",Noun,Well Completions,https://glossary.slb.com/en/terms/j/j-slot
nipple,"Any short piece of pipe, especially if threaded at both ends with male threads.",Noun,"Drilling, Production",https://glossary.slb.com/en/terms/n/nipple
neutral point,"The point on a string of tubulars at which there are neither tension nor compression forces present. Below the neutral point, there will be compression forces that build toward the bottom of the wellbore. Above the neutral point, tensile forces build to a maximum applied at the hanger or as hook load.",Noun,Well Completions,https://glossary.slb.com/en/terms/n/neutral_point
natural completion,A completion system designed to utilize the natural flow capability of the reservoir.,Noun,Well Completions,https://glossary.slb.com/en/terms/n/natural_completion
naturally occurring radioactive materials (NORM),Materials typically found in certain types of barium or strontium scales that may be deposited in the wellbore or production tubulars. Any attempt to remove and dispose of NORM materials should be performed according to the legislation and policies associated with such potentially hazardous materials.,Noun,Well Completions,https://glossary.slb.com/en/terms/n/naturally_occurring_radioactive_materials_norm
nipple-down,"The process of disassembling well-control or pressure-control equipment on the wellhead. Depending on the configuration of the wellhead and casing strings, it may be necessary to nipple-down and nipple-up the blowout preventer (BOP) system as each casing string is run.",Noun,Well Completions,https://glossary.slb.com/en/terms/n/nipple-down
nitrogen cushion,"A column of high-pressure nitrogen typically applied to a tubing string in preparation for drillstem testing or perforating operations in which the reservoir formation is to be opened to the tubing string. The nitrogen cushion allows a precise pressure differential to be applied before opening flow from the reservoir. Once flow begins, the nitrogen cushion pressure can be easily and safely bled down to flow formation fluids under a high degree of control.",Noun,Well Completions,https://glossary.slb.com/en/terms/n/nitrogen_cushion
nipple up,"To put together, connect parts and plumbing, or otherwise make ready for use. This term is usually reserved for the installation of a blowout preventer stack.",Verb,Drilling,https://glossary.slb.com/en/terms/n/nipple_up
nipple-up,The process of assembling well-control or pressure-control equipment on the wellhead.,Noun,Well Completions,https://glossary.slb.com/en/terms/n/nipple-up
nipple down,"To take apart, disassemble and otherwise prepare to move the rig or blowout preventers.",Verb,Drilling,https://glossary.slb.com/en/terms/n/nipple_down
nitrogen lift,"The use of nitrogen gas circulated into the production conduit to displace liquids and reduce the hydrostatic pressure created by the fluid column. Nitrogen lifting is a common technique used to initiate production on a well following workover or overbalanced completion. A coiled tubing string is generally used to apply the treatment, which involves running to depth while pumping high-pressure nitrogen gas. Once the kill-fluid column is unloaded and the well is capable of natural flow, the coiled tubing string is removed and the well is prepared for production.",Noun,Well Completions,https://glossary.slb.com/en/terms/n/nitrogen_lift
nitrogen unit,A high-pressure pump or compressor unit capable of delivering high-purity nitrogen gas for use in oil or gas wells. Two basic types of unit are commonly available:,Noun,Well Completions,https://glossary.slb.com/en/terms/n/nitrogen_unit
nitrogen kickoff,"Another term for nitrogen lift, the use of nitrogen gas circulated into the production conduit to displace liquids and reduce the hydrostatic pressure created by the fluid column. Nitrogen lifting is a common technique used to initiate production on a well following workover or overbalanced completion. A coiled tubing string is generally used to apply the treatment, which involves running to depth while pumping high-pressure nitrogen gas. Once the kill-fluid column is unloaded and the well is capable of natural flow, the coiled tubing string is removed and the well is prepared for production.",Noun,Well Completions,https://glossary.slb.com/en/terms/n/nitrogen_kickoff
NODAL analysis,"An analytical tool used in forecasting the performance of the various elements comprising the completion and production system. NODAL analysis is used to optimize the completion design to suit the reservoir deliverability, identify restrictions or limits present in the production system and identify any means of improving production efficiency.",Noun,Well Completions,https://glossary.slb.com/en/terms/n/nodal_analysis
no-go landing nipple,"A nipple that incorporates a reduced diameter internal profile that provides a positive indication of seating by preventing the tool or device to be set from passing through the nipple. In many completions, a no-go landing nipple is preferred for the deepest nipple location, providing a no-go barrier to protect against a tool string being run or dropped below the tubing string.",Noun,Well Completions,https://glossary.slb.com/en/terms/n/no-go_landing_nipple
O-ring,"A type of circular seal commonly found in downhole tools and a wide range of surface equipment applications. The specification of O-ring material depends on the conditions for which the seal is intended, such as system operating temperature and pressure. Various backup systems are used to support the O-ring seal in either dynamic or static sealing applications.",Noun,Well Completions,https://glossary.slb.com/en/terms/o/o-ring
orifice valve,"A type of valve, typically found on small-diameter pipework, that incorporates an orifice or flow-restriction device to control fluid flow.",Noun,Well Completions,https://glossary.slb.com/en/terms/o/orifice_valve
oxygen scavenger,"A chemical that reacts with dissolved oxygen (O2) to reduce corrosion, such as sulfite (SO3�2) and bisulfite (HSO3�) ions that combine with oxygen to form sulfate (SO4�2). This is a redox reaction and requires a nickel or cobalt catalyst. Removal of air from a mud by defoaming and mechanical degassing is an essential first step before a scavenger can lower the dissolved oxygen content.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/o/oxygen_scavenger
open-flow potential,"The calculated maximum flow rate that a system may provide in the absence of restrictions. The term may be qualified as relating to a specific zone, such as a perforated interval or be used in referring to the production capability of the well.",Noun,Well Completions,https://glossary.slb.com/en/terms/o/open-flow_potential
openhole completion,"A well completion that has no casing or liner set across the reservoir formation, allowing the produced fluids to flow directly into the wellbore. This type of completion suffers the major disadvantage that the sandface is unsupported and may collapse. Also, without any casing or liner installed, selective treatments or remedial work within the reservoir section are more difficult.",Noun,Well Completions,https://glossary.slb.com/en/terms/o/openhole_completion
openhole test,A drillstem test performed in an openhole section of the wellbore. The test once was a popular method of assessing the productivity of exploration wells without the need to run casing or liner across the reservoir interval. Openhole testing now is less common because of the risks and limits associated with fluid flow from an unsupported formation.,Noun,Well Completions,https://glossary.slb.com/en/terms/o/openhole_test
opening bomb,"A device used in stage cementing to open the stage collar or diverting valve through which the second or subsequent cement stage is placed. The opening bomb is dropped down the casing string to land in a seat within the stage collar. Applying pump pressure then activates a sliding collar that opens access ports, enabling circulation across the upper casing interval.",Noun,Well Completions,https://glossary.slb.com/en/terms/o/opening_bomb
openhole packer,"A type of packer designed for use in openhole applications such as drillstem testing. Openhole packers are typically configured with one large element that can be deformed easily to contact the uneven formation surface, yet retain strength and sufficient integrity to withstand the anticipated differential pressures.",Noun,Well Completions,https://glossary.slb.com/en/terms/o/openhole_packer
operating gas-lift valve (OGLV),"The lowermost gas-lift valve in a gas-lift completion through which the lift gas is injected during normal production. During startup, the upper gas-lift valves open in sequence, from the top down, to enable the tubing fluids to be displaced. At predetermined pressures, each of the upper valves closes to eventually route all lift gas through the operating valve, which is placed at the optimal depth for the reservoir and completion conditions.",Noun,Well Completions,https://glossary.slb.com/en/terms/o/operating_gas-lift_valve_oglv
open flow potential,"The calculated maximum flow rate that a system may provide in the absence of restrictions. The term may be qualified as relating to a specific zone, such as a perforated interval, or be used in referring to the production capability of the well.",Noun,Well Completions,https://glossary.slb.com/en/terms/o/open_flow_potential
openhole gravel pack,"A type of sand-control completion in which the gravel pack screen is packed off in an openhole section with no casing or liner to support the producing formation. The openhole interval is often prepared by underreaming a section of reservoir below the last casing shoe. When the treatment is to be applied on an existing well, a section of casing may be milled out.",Noun,Well Completions,https://glossary.slb.com/en/terms/o/openhole_gravel_pack
plug and abandon,"To prepare a well to be closed permanently, usually after either logs determine there is insufficient hydrocarbon potential to complete the well, or after production operations have drained the reservoir. Different regulatory bodies have their own requirements for plugging operations. Most require that cement plugs be placed and tested across any open hydrocarbon-bearing formations, across all casing shoes, across freshwater aquifers, and perhaps several other areas near the surface, including the top 20 to 50 ft [6 to 15 m] of the wellbore. The well designer may choose to set bridge plugs in conjunction with cement slurries to ensure that higher density cement does not fall in the wellbore. In that case, the bridge plug would be set and cement pumped on top of the plug through drillpipe, and then the drillpipe withdrawn before the slurry thickened.",Verb,Drilling,https://glossary.slb.com/en/terms/p/plug_and_abandon
plunger lift,"An artificial-lift method principally used in gas wells to unload relatively small volumes of liquid. An automated system mounted on the wellhead controls the well on an intermittent flow regime. When the well is shut-in, a plunger is dropped down the production string. When the control system opens the well for production, the plunger and a column of fluid are carried up the tubing string. The surface receiving mechanism detects the plunger when it arrives at surface and, through the control system, prepares for the next cycle.",Noun,Well Completions,https://glossary.slb.com/en/terms/p/plunger_lift
pipe stretch,The increase in length resulting from the combination of forces acting on a string within the wellbore. The principal factors resulting in an increase in string length are the weight of the string itself and the effects of thermal expansion.,Noun,Well Completions,https://glossary.slb.com/en/terms/p/pipe_stretch
paraffin,"A hydrocarbon compound that often precipitates on production components as a result of the changing temperatures and pressures within the production system. Heavy paraffins occur as wax-like substances that may build up on the completion components and may, if severe, restrict production. Paraffin is normally found in the tubing close to surface. Nevertheless, it can form at the perforations, or even inside the formation, especially in depleted reservoirs or reservoirs under gas-cycling conditions.",Noun,Well Completions,https://glossary.slb.com/en/terms/p/paraffin
pack off,"To plug the wellbore around a drillstring. This can happen for a variety of reasons, the most common being that either the drilling fluid is not properly transporting cuttings and cavings out of the annulus or portions of the wellbore wall collapse around the drillstring. When the well packs off, there is a sudden reduction or loss of the ability to circulate, and high pump pressures follow. If prompt remedial action is not successful, an expensive episode of stuck pipe can result. The term is also used in gravel packing to describe the act of placing all the sand or gravel in the annulus.",Verb,Drilling,https://glossary.slb.com/en/terms/p/pack_off
packer fluid,A fluid that is left in the annular region of a well between tubing and outer casing above a packer. The main functions of a packer fluid are to,Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/packer_fluid
packing gland,"A device used to seal around a reciprocating or rotating shaft or spindle. A malleable packing compound is forced into place by an adjustable packing nut, or similar arrangement. This enables the seal or packing to be tightened to suit the operating conditions and allows subsequent adjustment to account for wear.",Noun,Well Completions,https://glossary.slb.com/en/terms/p/packing_gland
perforating acid,"An acid treatment placed in the wellbore over the interval to be perforated. Because of the overbalance conditions at the time of perforating, the perforating acid is forced into the newly formed perforation tunnel to stimulate the crushed zone. Formulation of the perforating acid depends on the characteristics of the formation and the downhole equipment used.",Noun,Well Completions,https://glossary.slb.com/en/terms/p/perforating_acid
perforating fluid,"A specially prepared fluid placed in the wellbore over the interval to be perforated. The ideal fluid is clean and solids-free (filtered), and will not react to cause damaging by-products on contact with the reservoir formation. Perforating in a dirty fluid may result in significant permeability damage that is difficult to treat and remove.",Noun,Well Completions,https://glossary.slb.com/en/terms/p/perforating_fluid
production casing,A casing string that is set across the reservoir interval and within which the primary completion components are installed.,Noun,Well Completions,https://glossary.slb.com/en/terms/p/production_casing
production packer,A device used to isolate the annulus and anchor or secure the bottom of the production tubing string. A range of production packer designs is available to suit the wellbore geometry and production characteristics of the reservoir fluids.,Noun,Well Completions,https://glossary.slb.com/en/terms/p/production_packer
productivity index (PI),A mathematical means of expressing the ability of a reservoir to deliver fluids to the wellbore. The PI is usually stated as the volume delivered per psi of drawdown at the sandface (bbl/d/psi).,Noun,Well Completions,https://glossary.slb.com/en/terms/p/productivity_index_pi
production wing,The portion of a Christmas tree or surface production facility through which production fluids flow. The production wing typically includes a wing valve and a choke to control or isolate flow from the wellbore.,Noun,Well Completions,https://glossary.slb.com/en/terms/p/production_wing
profile modification,"The process of controlling undesirable water production from a well by conducting treatments to prevent coning or cresting. A range of treatment options is available for profile modification applications, most of which are designed to reduce the permeability of the water-bearing zones to encourage preferential flow from the oil-bearing formation. The injection of polymers, or similar chemicals, that form a rigid gel within the formation matrix is a common treatment.",Noun,Well Completions,https://glossary.slb.com/en/terms/p/profile_modification
pressure transient test,"A means of assessing reservoir performance by measuring flow rates and pressures under a range of flowing conditions and applying the data to a mathematical model. Fundamental data relating to the interval under test, such as reservoir height and details of the reservoir fluids, are also input. The resulting outputs typically include an assessment of reservoir permeability, the flow capacity of the reservoir and any damage that may be restricting productivity.",Noun,Well Completions,https://glossary.slb.com/en/terms/p/pressure_transient_test
primary completion components,"The main elements of an oil or gas well, including the production tubing string, that enable a particular type or design of completion to function as designed. The primary completion components depend largely on the completion type, such as the pump and motor assemblies in an electrical submersible pump completion.",Noun,Well Completions,https://glossary.slb.com/en/terms/p/primary_completion_components
primary cementing,"The process of placing a cement sheath around a casing or liner string. The main objectives of primary cementing operations include zonal isolation to prevent migration of fluids in the annulus, support for the casing or liner string, and protection of the casing string from corrosive formation fluids.",Noun,Well Completions,https://glossary.slb.com/en/terms/p/primary_cementing
primary recovery method,"The means by which the initial reservoir production is achieved, such as natural production from a gas-drive reservoir. In many cases, a secondary recovery method, such as waterflood, is required to maintain a viable reservoir production rate.",Noun,Well Completions,https://glossary.slb.com/en/terms/p/primary_recovery_method
produced fluid,A generic term used in a number of contexts but most commonly to describe any fluid produced from a wellbore that is not a treatment fluid. The characteristics and phase composition of a produced fluid vary and use of the term often implies an inexact or unknown composition.,Noun,Well Completions,https://glossary.slb.com/en/terms/p/produced_fluid
pore pressure,"The pressure of fluids within the pores of a reservoir, usually hydrostatic pressure, or the pressure exerted by a column of water from the formation's depth to sea level. When impermeable rocks such as shales form as sediments are compacted, their pore fluids cannot always escape and must then support the total overlying rock column, leading to anomalously high formation pressures. Because reservoir pressure changes as fluids are produced from a reservoir, the pressure should be described as measured at a specific time, such as initial reservoir pressure.",Noun,Geology,https://glossary.slb.com/en/terms/p/pore_pressure
positive displacement pump,"A type of fluid pump in which the displacement volume of the pump is fixed for each rotation of the pump. Generally associated with high-pressure applications, positive-displacement pumps are commonly used in drilling operations to circulate the drilling fluid and in a range of oil and gas well treatments, such as cementing, matrix treatments and hydraulic fracturing.",Noun,Well Completions,https://glossary.slb.com/en/terms/p/positive_displacement_pump
polished rod,The uppermost joint in the string of sucker rods used in a rod pump artificial-lift system. The polished rod enables an efficient hydraulic seal to be made around the reciprocating rod string.,Noun,Well Completions,https://glossary.slb.com/en/terms/p/polished_rod
polished joint,A generic term for a completion component that has been polished or prepared to enable an efficient hydraulic seal. The polished joint may have an internal or external polished surface and is typically configured in a length that enables some movement of the completion string or associated components without compromising the hydraulic seal.,Noun,Well Completions,https://glossary.slb.com/en/terms/p/polished_joint
premium thread,"A class of high-performance thread types that are commonly used in modern oilwell and gaswell completions. Premium threads are available in a number of configurations and are typically designed to provide superior hydraulic sealing, improved tensile capacity and ease of make-up. Unlike conventional threads, the sealing areas in premium thread connections are independent of the thread profile and are included as two or three areas within the tool joint, thereby providing some redundancy.",Noun,Well Completions,https://glossary.slb.com/en/terms/p/premium_thread
pressure buildup analysis,An analysis of data obtained from measurements of the bottomhole pressure in a well that is shut-in after a flow period. The profile created on a plot of pressure against time is used with mathematical reservoir models to assess the extent and characteristics of the reservoir and the near-wellbore area.,Noun,Well Completions,https://glossary.slb.com/en/terms/p/pressure_buildup_analysis
pressure drawdown,"The differential pressure that drives fluids from the reservoir into the wellbore. The drawdown, and therefore the production rate, of a producing interval is typically controlled by surface chokes. Reservoir conditions, such as the tendency to produce sand, may limit the drawdown that may be safely applied during production before damage or unwanted sand production occurs.",Noun,Well Completions,https://glossary.slb.com/en/terms/p/pressure_drawdown
unload,"To initiate flow from a reservoir by removing the column of kill fluid from the wellbore. Several methods of unloading the well are used, including circulation of lower density fluid, nitrogen lifting and swabbing. The method used will depend on the completion design, reservoir characteristics and local availability.",Verb,Well Completions,https://glossary.slb.com/en/terms/u/unload
upstream,"Pertaining to equipment, facilities or systems located in the wellbore or production train before the surface choke or Christmas tree.",Adjective,Well Completions,https://glossary.slb.com/en/terms/u/upstream
velocity string,"A small-diameter tubing string run inside the production tubing of a well as a remedial treatment to resolve liquid-loading problems. As the reservoir pressure in a gas well depletes, there may be insufficient velocity to transport all liquids from the wellbore. In time these liquids accumulate and impair production. Installing a velocity string reduces the flow area and increases the flow velocity to enable liquids to be carried from the wellbore. Velocity strings are commonly run using coiled tubing as a velocity string conduit. Safe live-well working and rapid mobilization enable coiled tubing velocity strings to provide a cost effective solution to liquid loading in gas wells.",Noun,Well Completions,https://glossary.slb.com/en/terms/v/velocity_string
vertical lift,The vertical distance between two points in a horizontal or deviated wellbore. Any calculations relating to wellbore pressure or downhole pump performance will be based on the vertical lift rather than the distance traveled through the wellbore.,Noun,Well Completions,https://glossary.slb.com/en/terms/v/vertical_lift
water cushion,A volume of water placed in a tubing string prior to conducting a drillstem test or opening a well to flow. The water cushion is designed to reduce and control the pressure drawdown applied to the reservoir when the downhole valve or tester valve is opened to initiate flow.,Noun,Well Completions,https://glossary.slb.com/en/terms/w/water_cushion
water coning,The change in the oil-water contact profile as a result of drawdown pressures during production. Coning occurs in vertical or slightly deviated wells and is affected by the characteristics of the fluids involved and the ratio of horizontal to vertical permeability.,Noun,Well Completions,https://glossary.slb.com/en/terms/w/water_coning
water block,"A condition caused by an increase in water saturation in the near-wellbore area. Water block typically forms during the drilling phase of a well, when the near-wellbore area is exposed to a relatively high volume of filtrate from the drilling fluid. The increased presence of water causes fine clay crystals that may be present in the formation, such as illite, to swell and cause a reduction in permeability. Water-block treatments typically use surfactants to reduce the surface tension between the oil and water, helping to displace the water from the near-wellbore area.",Noun,Well Completions,https://glossary.slb.com/en/terms/w/water_block
waterflooding,"A method of secondary recovery in which water is injected into the reservoir formation to displace residual oil. The water from injection wells physically sweeps the displaced oil to adjacent production wells. Potential problems associated with waterflood techniques include inefficient recovery due to variable permeability, or similar conditions affecting fluid transport within the reservoir, and early water breakthrough that may cause production and surface processing problems.",Noun,Well Completions,https://glossary.slb.com/en/terms/w/waterflooding
waterflood,"A method of secondary recovery in which water is injected into the reservoir formation to displace residual oil. The water from injection wells physically sweeps the displaced oil to adjacent production wells. Potential problems associated with waterflood techniques include inefficient recovery due to variable permeability, or similar conditions affecting fluid transport within the reservoir, and early water breakthrough that may cause production and surface processing problems.",Noun,Well Completions,https://glossary.slb.com/en/terms/w/waterflood
wait on cement (WOC),"To suspend drilling operations while allowing cement slurries to solidify, harden and develop compressive strength. The drilling crew usually uses this time to catch up on maintenance items, to rig down one BOP and rig up another one for the new casing, to get tools and materials ready for the next hole section, and other non-drilling tasks. The WOC time ranges from a few hours to several days, depending on the difficulty and criticality of the cement job in question. WOC time allows cement to develop strength, and avert development of small cracks and other fluid pathways in the cement that might impair zonal isolation.",Verb,Drilling,https://glossary.slb.com/en/terms/w/wait_on_cement
waterdrive,"A reservoir-drive mechanism whereby the oil is driven through the reservoir by an active aquifer. As the reservoir depletes, the water moving in from the aquifer below displaces the oil until the aquifer energy is expended or the well eventually produces too much water to be viable.",Noun,Well Completions,https://glossary.slb.com/en/terms/w/waterdrive
water-wet,"Pertaining to the adhesion of a liquid to the surface of a solid. In water-wet conditions, a thin film of water coats the surface of the formation matrix, a condition that is desirable for efficient oil transport. Treatments that change the wettability of the formation from water-wet to oil-wet can significantly impair productivity.",Adjective,Well Completions,https://glossary.slb.com/en/terms/w/water-wet
wing valve,"A valve located on the side of a Christmas tree or temporary surface flow equipment, such as may be used for a drillstem test. Two wing valves are generally fitted to a Christmas tree. A flowing wing valve is used to control and isolate production, and the kill wing valve fitted on the opposite side of the Christmas tree is available for treatment or well-control purposes. The term wing valve typically is used when referring to the flowing wing.",Noun,Well Completions,https://glossary.slb.com/en/terms/w/wing_valve
wire-wrapped screen,"A type of screen used in sand control applications to support the gravel pack. To form the screen, a profiled wire is wrapped and welded in place on a perforated liner. Screens are available in a range of sizes and specifications, including outside diameter, material type and the geometry and dimension of the screen slots. The space between each wire wrap must be small enough to retain the gravel placed behind the screen, yet minimize any restriction to production.",Noun,Well Completions,https://glossary.slb.com/en/terms/w/wire-wrapped_screen
wireline-retrievable safety valve (WRSV),"A type of safety valve in which the principal components can be run and retrieved by wireline or slickline. The valve assembly is landed in a ported nipple that is equipped with a control line connected to the surface control system. This configuration enables the safety valve to be easily retrieved for repair or maintenance, but the resulting internal bore of the WRSV must be relatively small.",Noun,Well Completions,https://glossary.slb.com/en/terms/w/wireline-retrievable_safety_valve_wrsv
wellbore diagram,A schematic diagram that identifies the main completion components installed in a wellbore. The information included in the wellbore diagram relates to the principal dimensions of the components and the depth at which the components are located. A current wellbore diagram should be available for any well intervention operation to enable engineers and equipment operators to select the most appropriate equipment and prepare operating procedures that are compatible with any downhole restrictions.,Noun,Well Completions,https://glossary.slb.com/en/terms/w/wellbore_diagram
wellhead,"The system of spools, valves and assorted adapters that provide pressure control of a production well.",Noun,Drilling,https://glossary.slb.com/en/terms/w/wellhead
well stimulation,"A treatment performed to restore or enhance the productivity of a well. Stimulation treatments fall into two main groups, hydraulic fracturing treatments and matrix treatments. Fracturing treatments are performed above the fracture pressure of the reservoir formation and create a highly conductive flow path between the reservoir and the wellbore. Matrix treatments are performed below the reservoir fracture pressure and generally are designed to restore the natural permeability of the reservoir following damage to the near-wellbore area. Stimulation in shale gas reservoirs typically takes the form of hydraulic fracturing treatments.",Noun,Well Completions,https://glossary.slb.com/en/terms/w/well_stimulation
annular space,"The space surrounding one cylindrical object placed inside another, such as the space surrounding a tubular object placed in a wellbore.",Noun,Well Completions,https://glossary.slb.com/en/terms/a/annular_space
annular velocity,"The speed at which drilling fluid or cement moves in the annulus. It is important to monitor annular velocity to ensure that the hole is being properly cleaned of cuttings, cavings and other debris while avoiding erosion of the borehole wall. The annular velocity is commonly expressed in units of feet per minute or, less commonly, meters per minute. The term is distinct from volumetric flow.",Noun,Drilling,https://glossary.slb.com/en/terms/a/annular_velocity
adjustable choke,"A valve usually used in well control operations to reduce the pressure of a fluid from high pressure in the closed wellbore to atmospheric pressure. It may be adjusted (opened or closed) to closely control the pressure drop. Adjustable choke valves are constructed to resist wear while high-velocity, solids-laden fluids are flowing by the restricting or sealing elements.",Noun,Drilling,https://glossary.slb.com/en/terms/a/adjustable_choke
