Term,Definition,Grammatical Label,Topic,URL
logging tool,"The downhole hardware needed to make a log. The term is often shortened to simply ""tool."" Measurements-while-drilling (MWD) logging tools, in some cases known as logging while drilling (LWD) tools, are drill collars into which the necessary sensors and electronics have been built. Wireline logging tools are typically cylinders from 1.5 to 5 in. [3.8 to 12.7 cm] in diameter. Since the total length is more than can be conveniently handled in one piece, the logging tool is divided into different sections that are assembled at the wellsite. These sections consist of cartridges and sondes. Different measurements can be combined to make up a tool string. The total length of a tool string may range from 10 to 100 ft [3 to 30 m] or more. Flexible joints are added in long tool strings to ease passage in the borehole, and to allow different sections to be centralized or eccentralized. If the total length is very long, it is often preferable to make two or more logging runs with shorter tool strings.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/l/logging_tool
logging unit,"The cabin that contains the surface hardware needed to make wireline logging measurements. The logging unit contains at the minimum the surface instrumentation, a winch, a depth recording system and a data recorder. The surface instrumentation controls the logging tool, processes the data received and records the results digitally and on hard copy. The winch lowers and raises the cable in the well. A depth wheel drives the depth recording system. The data recorder includes a digital recorder and a printer.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/l/logging_unit
logging,Pertaining to a log.,Adjective,Formation Evaluation,https://glossary.slb.com/en/terms/l/logging
logging run,"An operation in which a logging tool is lowered into a borehole and then retrieved from the hole while recording measurements. The term is used in three different ways. First, the term refers to logging operations performed at different times during the drilling of a well. For example, Run 3 would be the third time logs had been recorded in that well. Second, the term refers to the number of times a particular log has been run in the well. Third, the term refers to different runs performed during the same logging operation. For example, resistivity and nuclear logs may be combined in one tool string and recorded during the first run, while acoustic and nuclear magnetic resonance logs may be recorded during the second run.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/l/logging_run
logarithmic mean,"The average value of a set of measurements, calculated by taking the logarithms of the measurements, finding the arithmetic average of the logarithms and then taking the antilogarithm of the average.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/l/logarithmic_mean
log,"To continuously measure formation properties with electrically powered instruments to infer properties and make decisions about drilling and production operations. The record of the measurements, typically a long strip of paper, is also called a log. Measurements include electrical properties (resistivity and conductivity at various frequencies), sonic properties, active and passive nuclear measurements, dimensional measurements of the wellbore, formation fluid sampling, formation pressure measurement, wireline-conveyed sidewall coring tools, and others. For wireline measurements, the logging tool (or sonde) is lowered into the open wellbore on a multiple conductor, contra-helically armored wireline cable. Once the tool string (link to ID 2964) has reached the bottom of the interval of interest, measurements are taken on the way out of the wellbore. This is done in an attempt to maintain tension on the cable (which stretches) as constant as possible for depth correlation purposes. (The exception to this practice is in certain hostile environments in which the tool electronics might not survive the downhole temperatures for long enough to allow the tool to be lowered to the bottom of the hole and measurements to be recorded while pulling the tool up the hole. In this case, ""down log"" measurements might be conducted on the way into the well, and repeated on the way out if possible.) Most wireline measurements are recorded continuously while the sonde is moving. Certain fluid sampling and pressure-measuring tools require that the sonde be stopped, increasing the chance that the sonde or the cable might become stuck. Logging while drilling (LWD) tools take measurements in much the same way as wireline-logging tools, except that the measurements are taken by a self-contained tool near the bottom of the bottomhole assembly and are recorded downward (as the well is deepened) rather than upward from the bottom of the hole.",Verb,Formation Evaluation,https://glossary.slb.com/en/terms/l/log
induction,"Related to a wireline log of formation resistivity based on the principle of inducing alternating current loops in the formation and measuring the resultant signal in a receiver. In the simplest device, an alternating current of medium frequency (10?s of kHz) is passed through a transmitter coil, thereby inducing an alternating magnetic field in the formation. This field creates current loops in the formation. The loops produce their own magnetic field, which induce a current when they cross the receiver coil. This signal is proportional to the conductivity of the formation, with contributions from different regions of the formation summing approximately in conductivity. As a result, the induction log is most accurate at high conductivities and with resistive invasion. However, below about 1 ohm-m skin effect becomes important.",Adjective,Formation Evaluation,https://glossary.slb.com/en/terms/i/induction
IM,A particular type of induction log designed to read an intermediate distance into the formation while maintaining good vertical resolution. The medium-induction array of eight coils (IM) is produced by three transmitters and five receivers running at 20 kHz. A small fourth transmitter coil was added in tools built since 1968. The midpoint of the integrated radial geometrical factor is 30 in. [76 cm] in radius. The vertical resolution is about 4 ft [1.2 m] but varies with conditions. The IM is combined with a deep-induction log on the same sonde to produce a dual induction log.,Noun,Formation Evaluation,https://glossary.slb.com/en/terms/i/im
imbibition,"The process of absorbing a wetting phase into a porous rock. Imbibition is important in a waterdrive reservoir because it can advance or hinder water movement, affecting areal sweep. Spontaneous imbibition refers to the process of absorption with no pressure driving the phase into the rock. It is possible for the same rock to imbibe both water and oil, with water imbibing at low in situ water saturation, displacing excess oil from the surface of the rock grains, and oil imbibing at low in-situ oil saturation, displacing excess water. An imbibition test is a comparison of the imbibition potential of water and oil into a rock. The wettability of the rock is determined by which phase imbibes more.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/i/imbibition
ID,"Inside or inner diameter. Casing, tubing and drillpipe are commonly described in terms of inside diameter and outside diameter (OD).",Noun,Drilling,https://glossary.slb.com/en/terms/i/id
induction electrical survey,"A combination of a 6FF40 induction log with an electrode measurement such as a 16-in. [40-cm] short normal. In some cases other induction arrays, such as the 5FF27, may have been used. The use of both measurements in the induction electrical survey (IES) gave a qualitative indication of invasion.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/i/induction_electrical_survey
inertial resistance,"The extra resistance of a porous medium to fluid flow, beyond that predicted by Darcy's law, caused by local accelerations within the tortuous pore volume. The inertial resistance is proportional to the fluid density times the flow rate. The inertial resistance is significant with gas because flow rates can be high. In laboratory measurements of permeability, inertial resistance can be important for high-permeability samples where high flow rates are needed to have significant pressure gradients. The effect is corrected by using the Forchheimer equation and making measurements at several flow rates (often through an unsteady state test).",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/i/inertial_resistance
inelastic neutron scattering,"A neutron interaction in which part of the kinetic energy lost by a neutron in a nuclear collision excites the nucleus. The excited nucleus will usually emit characteristic gamma rays upon de-excitation. Inelastic neutron scattering is possible only if the neutron energy exceeds a characteristic threshold for the element. Inelastic neutron scattering is the principle behind the carbon-oxygen log, which is used to determine water saturation behind casing.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/i/inelastic_neutron_scattering
in-situ fluid analysis,Analysis performed by downhole tools to determine physical and chemical properties of fluids. Typical analyses that can be performed downhole include basic density and viscosity measurements at sampling pressure and temperature.,Noun,Formation Evaluation,https://glossary.slb.com/en/terms/i/in-situ_fluid_analysis
induced gamma ray spectroscopy,"The principle of an activation log, which is a log of elemental concentrations derived from the characteristic energy levels of gamma rays emitted by a nucleus that has been activated by neutron bombardment. The term is often used to refer specifically to the pulsed neutron spectroscopy measurement.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/i/induced_gamma_ray_spectroscopy
iterative forward modeling,"The use of repeated forward modeling of a logging tool response to produce modeled logs that very closely match the measured logs. The final model is then the log analyst's best estimate of the formation properties. Iterative forward modeling is a hand-operated inversion. The technique is used mainly for laterologs and induction logs when the formation or the environment are complex, so that the environmental effects cannot be separated and treated individually by automatic inversion. Iterative forward modeling allows the log analyst to use local knowledge and petrophysics to select between the many possible solutions that are mathematically correct. These cases occur most often in horizontal wells, or vertical wells with the combined effects of invasion and large resistivity contrast between beds.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/i/iterative_forward_modeling
in situ viscosity evaluation,"Downhole measurement of fluid viscosity, typically performed either with logging tools based on nuclear magnetic resonance (NMR) or with sampling tools such as formation testers.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/i/in_situ_viscosity_evaluation
in situ fluid analysis,Analysis performed by downhole tools to determine physical and chemical properties of fluids. Typical analyses that can be performed downhole include basic density and viscosity measurements at sampling pressure and temperature.,Noun,Formation Evaluation,https://glossary.slb.com/en/terms/i/in_situ_fluid_analysis
irreducible water,"The lowest water saturation, Swi, that can be achieved in a core plug by displacing the water by oil or gas. The state is usually achieved by flowing oil or gas through a water-saturated sample, or spinning it in a centrifuge to displace the water with oil or gas. The term is somewhat imprecise because the irreducible water saturation is dependent on the final drive pressure (when flowing oil or gas) or the maximum speed of rotation (in a centrifuge). The related term connate water saturation is the lowest water saturation found in situ.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/i/irreducible_water
isolated porosity,"The pore volume not connected to the pore network. Isolated porosity can be significant in volcanic rocks and some carbonates, for example as vugular, moldic and intraparticle porosity.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/i/isolated_porosity
invasion,"The process by which mud filtrate, and sometimes whole mud, enters a permeable formation. The mud filtrate displaces some or all of the moveable fluids in the formation, leaving an invaded zone. The invasion process is complex. It is generally considered to start with a short initial spurt loss when the bit penetrates the rock. During this period, invasion depends on formation permeability, among other factors. A mudcake is soon formed, after which invasion is either described as dynamic, when mud is being circulated, or static, when it is not. In both cases, the volume of invasion depends little on formation properties and strongly on other factors such as mudcake permeability and differential pressure. However, the profile of the invasion front within the formation, both vertically and radially, does depend on formation properties. With high permeability and with different densities of filtrate and formation fluid, gravity can cause vertical movement of the filtrate, leading to different depths of invasion at the top and bottom of a zone. With two moveable phases (oil and water) and differing permeabilities, an annulus can be formed. The radial profile from the wellbore out to the undisturbed zone depends on permeability, with lower permeabilities leading to sharper transitions.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/i/invasion
inverse,"Referring to a type of conventional electrical log in which the current-emitting and the current-return electrodes (A and B) are placed close together on the sonde, with the measure electrode (M) several feet away and the measure return (N) far away. This arrangement is sensitive to the potential gradient between A and B. The spacing is defined by the distance from M to the midpoint between A and B. The most common spacing is 18 ft, 8 in. [5.7 m]. The lateral gives a sharper response to a bed boundary than a normal but also introduces several artifacts that can give misleading results.",Adjective,Formation Evaluation,https://glossary.slb.com/en/terms/i/inverse
invaded zone,"The volume close to the borehole wall in which some or all of the moveable fluids have been displaced by mud filtrate. It consists of the flushed zone and the transition zone or annulus. In simple models, the invaded zone and the flushed zone are considered synonymous.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/i/invaded_zone
inverse filter,"Generally, a finite impulse response (FIR) filter that has been designed to transform the usually irregular vertical response functions of raw measurements into a smooth, well-behaved response function such as a Gaussian response or a Kaiser window function. The criteria for designing inverse filters can include vertical response, depth of investigation and near-field (cave effect) response. Inverse filters have been used for many years to improve the response of induction arrays.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/i/inverse_filter
insert,A section on a log print that gives the scales of the curves displayed and the depth scale. There usually is an insert at the beginning and end of each interval surveyed.,Noun,Formation Evaluation,https://glossary.slb.com/en/terms/i/insert
interwell tomography,"A technique for measuring a signal that is broadcast from a transmitter or source located in one well, to a receiver array placed in a neighboring well. This technique is used to create a display of formation properties such as acoustic velocity and attenuation, seismic reflectivity, or electromagnetic resistivity in the area between wells. The reservoir-scale data acquired with this technique can be used to bridge the gap between wellbore measurements and surface measurements.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/i/interwell_tomography
J factor,"Another term for pseudogeometrical factor, the response of a logging measurement as a function of distance from the tool. The pseudogeometrical factor is normally radial, reflecting the response perpendicular to the tool. It can be a differential factor, which is the contribution to the signal at a particular distance, but is more normally integrated, which is the sum of all signals from the tool to a particular distance. The pseudogeometrical factor developed from the concept of the geometrical factor, and is expressed in the same way. For example, for a radial distance x from the tool, the integrated radial pseudogeometrical factor, Jx, can be written as: Jx = (Ux - Ut) / (Uxo - Ut) where Ut is the log reading of the undisturbed zone (or, alternatively, the reading with no invasion), Uxo is the log reading of the flushed zone (or, alternatively, the reading with infinite invasion), and Ux is the log reading with a step profile invasion to depth x. Unlike the geometrical factor, Jx depends on the values of both Uxo and Ut. Pseudogeometrical factors are a useful way to express the radial response (or vertical response) in typical conditions. The physics of each measurement determines how much Jx varies with Uxo and Ut. Pseudogeometrical factors are often used to express the response of nuclear and resistivity logs, but are not appropriate for acoustic and electromagnetic propagation logs (where the response is too dependent on the contrast in properties), or nuclear magnetic resonance logs (where the response is too localized).",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/j/j_factor
neutron capture,"A neutron interaction in which the neutron is absorbed by the target nucleus, producing an isotope in an excited state. The activated isotope de-excites instantly through the emission of characteristic gamma rays. Neutron capture, also called thermal capture, usually occurs at low thermal energies at which the neutrons have about the same energy as the surrounding matter, typically below 0.4 eV (0.025 eV at room temperature). Some elements are better thermal absorbers than others. Neutron capture is an important principle behind the pulsed neutron capture log, the elemental capture spectroscopy log, the pulsed neutron spectroscopy log and the thermal neutron porosity measurement.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/n/neutron_capture
neutron generator,"A device for producing high-energy neutrons by using a charged particle accelerator. Neutron generators are used in various pulsed neutron devices and some neutron porosity measurements. In a typical device, deuterium (2D) and tritium (3T) ions are accelerated towards a target also containing the same isotopes. When 2D and 3T collide, they react to produce a neutron with an energy of about 14.1 MeV. The first neutron generators were built in the late 1950s and soon led to the first pulsed neutron capture log.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/n/neutron_generator
neutron interactions,"Phenomena involving the transfer of energy from neutrons to nuclei. The reaction rate of neutrons with matter depends on the density of neutrons, their velocity, the nuclear density and the particular interaction cross section. There are four principal neutron interactions that affect formation evaluation: elastic neutron scattering, inelastic neutron scattering, fast-neutron reactions and neutron capture.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/n/neutron_interactions
neutron porosity,"Referring to a log of porosity based on the effect of the formation on fast neutrons emitted by a source. Hydrogen has by far the biggest effect in slowing down and capturing neutrons. Since hydrogen is found mainly in the pore fluids, the neutron porosity log responds principally to porosity. However, the matrix and the type of fluid also have an effect. The log is calibrated to read the correct porosity assuming that the pores are filled with fresh water and for a given matrix (limestone, sandstone or dolomite). It is presented in units of porosity (vol/vol or p.u.) for the matrix chosen. Older logs were presented in counts per second or API units. The depth of investigation is several inches, so that the log reads mainly in the flushed zone. The neutron porosity log is strongly affected by clay and gas. Hydrogen occurs in clays and hydrated minerals as well as pore fluids. Gas has a low hydrogen density, so that gas zones have a very low apparent porosity. The measurement is based on either thermal or epithermal neutron detection. Thermal neutrons have about the same energy as the surrounding matter, typically less than 0.4 eV, while epithermal neutrons have higher energy, between about 0.4 and 10 eV. Being a statistical measurement, the precision is greatest at high count rates, which in this case occurs at low porosity. Neutron porosity logs were introduced in the early 1940s. The first tools were known as neutron-gamma tools, since the detector measured the gamma rays emitted on capture. Neutron-neutron tools, using a thermal neutron detector were introduced in about 1950.",Adjective,Formation Evaluation,https://glossary.slb.com/en/terms/n/neutron_porosity
neutron log,"Normally synonymous with a neutron porosity log. However, the term is sometimes broadened to include an activation log.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/n/neutron_log
natural gamma ray spectroscopy,"The technique of measuring the spectrum, or number and energy, of gamma rays emitted as natural radioactivity by the formation. There are three sources of natural radioactivity in the Earth: 40K, 232Th and 238U, or potassium, thorium and uranium. These radioactive isotopes emit gamma rays that have characteristic energy levels. The quantity and energy of these gamma rays can be measured in a scintillation detector. A log of natural gamma ray spectroscopy is usually presented as a total gamma ray log and the weight fraction of potassium (%), thorium (ppm) and uranium (ppm). The primary standards for the weight fractions are formations with known quantities of the three isotopes. Natural gamma ray spectroscopy logs were introduced in the early 1970s, although they had been studied from the 1950s.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/n/natural_gamma_ray_spectroscopy
native-state core,A core taken so as to preserve the in-situ water saturation of the rock. A native-state core is usually drilled with oil-base mud or crude oil from the same reservoir.,Noun,Formation Evaluation,https://glossary.slb.com/en/terms/n/native_state_core
normal mode,"A type of acoustic energy that propagates in one direction while being confined in the other two directions, in this case by the borehole wall. Normal modes are propagated as reflections off the borehole wall, and exist only in hard rock. They are highly dispersive, starting with the formation shear velocity at a certain cutoff frequency and decreasing at high frequencies to the borehole fluid velocity. Below the cutoff frequency, they do not exist. Normal mode #0 is often considered to be the tube wave and starts at zero frequency. Normal mode #1 is called the pseudoRayleigh, and starts at around 5 kHz. The other normal modes start at increasingly higher frequencies.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/n/normal_mode
normal,"Referring to a type of conventional electrical log in which the current emitting electrode (A) and the measure electrode (M) are placed close together on the sonde, and the current return electrode (B) and the measure reference electrode (N) far away. The response is determined mainly by the distance between A and M. The larger AM, the deeper the measurement, but the poorer the bed boundary response. Although many distances have been used, the most common are 16 in [40 cm], known as the short normal, and 64 in [162 cm], known as the long normal.",Adjective,Formation Evaluation,https://glossary.slb.com/en/terms/n/normal
nuclear magnetic resonance,"A phenomenon by which a nucleus absorbs electromagnetic radiation of a specific frequency in the presence of a strong magnetic field. Isidor Isaac Rabi (1898 to 1988), an American physicist born in Austria, first detected magnetic resonance in 1938. Since then, magnetic resonance has been applied to the detection of light atoms (such as hydrogen in hydrocarbons) and as a nondestructive way to study the human body.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/n/nuclear_magnetic_resonance
nuclear magnetic resonance measurement,A measurement of the nuclear magnetic resonance (NMR) properties of hydrogen in the formation.,Noun,Formation Evaluation,https://glossary.slb.com/en/terms/n/nuclear_magnetic_resonance_measurement
NMR,"Pertaining to a measurement of the nuclear magnetic properties of formation hydrogen. The basic core and log measurement is the T2 decay, presented as a distribution of T2 amplitudes versus time at each sample depth, typically from 0.3 ms to 3 s. The T2 decay is further processed to give the total pore volume (the total porosity) and pore volumes within different ranges of T2. The most common volumes are the bound fluid and free fluid. A permeability estimate is made using a transform such as the Timur-Coates or SDR permeability transforms. By running the log with different acquisition parameters, direct hydrocarbon typing and enhanced diffusion are possible.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/n/nmr
n,"The exponent, n, in the relation of water saturation, Sw, to resistivity index, I (I = Sw-n) for a sample of rock. It expresses the effect on the resistivity of desaturating the sample, or replacing water with a nonconductive fluid.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/n/n
oil-wet,"Pertaining to the preference of a solid to be in contact with an oil phase rather than a water or gas phase. Oil-wet rocks preferentially imbibe oil. Generally, polar compounds or asphaltenes deposited from the crude oil onto mineral surfaces cause the oil-wet condition. Similar compounds in oil-base mud also can cause a previously water-wet rock to become partially or totally oil-wet.",Adjective,Formation Evaluation,https://glossary.slb.com/en/terms/o/oil-wet
oilfield battery,"An electrochemical source that provides electrical power to a downhole or surface tool used for determining the location or assisting in the extraction of hydrocarbons. Unlike a conventional battery, an oilfield battery must safely provide power sufficient to enable a tool to perform as specified, even on extended jobs. Designed with rugged external packaging to fit within a confined tool space, it must tolerate extreme temperatures while withstanding high shock and vibration. Its internal chemistry must also accommodate a long shelf life.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/o/oilfield_battery
oxide-closure model,"A model for converting relative elemental yields from a pulsed neutron spectroscopy log to absolute weight concentrations using the assumption that the sum of all oxides in the rock matrix is 1. The model is based on the observation that, with few exceptions, sedimentary minerals are oxides, so that the sum of the dry weight percent of all oxides must be 100%. The weight percent of an oxide can be calculated from the dry weight percent of the cation by knowing the chemical formula (for example, SiO2 from Si). The absolute dry weight percent, W, of element i is given by Wi = F * Yi / Si where F is the unknown normalization factor, Yi is the measured spectral gamma ray yield and Si is the tool sensitivity to that element, measured in the laboratory. The dry weight percent of the oxide is then Oi = F* Xi * Yi / Si where Xi is the oxide association factor, given by the chemical formula. Since the sum of all Oi equals 1, it is possible to calculate F and determine each Wi .",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/o/oxide-closure_model
photoelectric effect,"A gamma ray interaction in which the gamma ray is fully absorbed by a bound electron. If the energy transferred exceeds the binding energy to the atom, the electron will be ejected. Normally, the ejected electron will be replaced within the material and a characteristic X-ray will be emitted with an energy that is dependent on the atomic number of the material. The highest probability for this effect occurs at low gamma ray energy and in a material of high atomic number. The photoelectric effect is the principle behind the PEF log, which identifies lithology.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/p/photoelectric_effect
Pickett plot,"A double logarithmic plot of a resistivity measurement on the x-axis versus a porosity measurement on the y-axis. The plot is named after G.R. Pickett. The plot is based on taking the logarithm of the Archie equation. Points of constant water saturation (Sw) will plot on a straight line with negative slope of value m. Water zones define the lowermost line on the plot. Since Sw = 1, the water resistivity can be determined from a point on the line. Once the water line is established, other parallel lines can be drawn for different Sw, assuming a constant n (usually 2). Other data can then be plotted and interpreted in terms of Sw. The same technique can be applied to the flushed zone, using flushed-zone measurements.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/p/pickett_plot
pickup,"The depth at which the tool string is picked up off the bottom of the well during a wireline logging survey. Pick-up can be observed by an increase in cable tension and by the start of activity in the log curves. When the logging tool is lowered to the bottom of the well, it is common practice to spool in some extra cable. When the cable is pulled back out, the tool remains stationary before it is picked up off the bottom. During this time the log readings are static but the depth, which is recorded by the movement of the cable, is changing.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/p/pickup
phase-shift resistivity,"The ability of the formation to resist electrical conduction, as derived from the change in position of the peaks of an electromagnetic wave generated in a propagation resistivity measurement. At the frequencies used, the phase shift depends mainly on the resistivity of the material with a small dependence on dielectric permittivity, particularly at high resistivity. Common practice is to transform the phase shift to resistivity assuming that the dielectric permittivity is related to resistivity by a simple algorithm. The transform also depends on transmitter/receiver spacings and tool design. For a 2-MHz measurement, a typical measurement range is 0.2 to 200 ohm-m. Above 200 ohm-m, the dielectric effects become too variable and it is preferable to use the dielectric resistivity.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/p/phase-shift_resistivity
phase shift,"The change in position of the peaks of a sinusoidal electromagnetic wave as it passes through the formation. If the sinusoidal wave picked up by two receivers a certain distance apart in a formation are compared, it is found that the wave has been attenuated and shifted in time. The shift is known as a phase shift. The term is used in particular with reference to the propagation resistivity log and the electromagnetic propagation log.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/p/phase_shift
play back,To generate a log from digital data some time after the actual acquisition of the data. This log is distinct from the acquisition log. Some of the parameters for processing the log may or may not be different from those of the acquisition log.,Verb,Formation Evaluation,https://glossary.slb.com/en/terms/p/play_back
playback,A log that has been generated from digital data some time after the actual acquisition of the data. It is distinct from the acquisition log. Some of the parameters for processing the log may or may not be different from those of the acquisition log.,Noun,Formation Evaluation,https://glossary.slb.com/en/terms/p/playback
perpendicular resistivity,"The resistivity of a formation measured by flowing current perpendicular to the bedding planes. In anisotropic formations, the parallel and perpendicular resistivities are different.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/p/perpendicular_resistivity
permittivity,The ability of a material to store a charge from an applied electrical field without conducting electricity.,Noun,Geophysics,https://glossary.slb.com/en/terms/p/permittivity
parallel resistivity,"The resistivity of a formation measured by flowing current parallel to the bedding planes. In anisotropic formations, the parallel and perpendicular resistivities are different.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/p/parallel_resistivity
pad,"A temporary drilling site, usually constructed of local materials such as gravel, shell, or even wood. For some long-drilling-duration, deep wells, such as the ultradeep wells of western Oklahoma, or some regulatory jurisdictions such as the Netherlands, pads may be paved with asphalt or concrete. After the drilling operation is over, most of the pad is usually removed or plowed back into the ground.",Noun,"Drilling, Production",https://glossary.slb.com/en/terms/p/pad
pair production,"A gamma ray interaction in which the gamma ray, or photon, is converted into an electron and a positron when the gamma ray enters the strong electric field near the nucleus of an atom. The gamma ray energy must equal at least the rest mass of an electron and a positron (1.022 MeV) for the interaction to be possible. Following pair production, the positron will annihilate with an electron, emitting two gamma rays of 0.511 MeV. The highest probability of occurrence is at high gamma ray energy, above 10 MeV, and in a material of high atomic number.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/p/pair_production
permeameter,"An apparatus for measuring the permeability of a core sample. Measurements are made either by placing the sample in a chamber (also known as a core holder), or by placing a probe on the surface of the sample. Core-holder measurements are made either with gas or liquid, and either in steady state or unsteady-state conditions. Other variables include the confining pressure and the direction of measurement, which can be axial (along the axis of a cylindrical core sample), transverse (perpendicular to the axis), or radial (to the center of a hollow cylinder). In probe measurements, gas is injected into the sample under either steady- or unsteady-state conditions. Probe permeameters are also known as minipermeameters.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/p/permeameter
permanent datum,"The level to which all subsurface depths in an area are referred, normally the mean sea level. In individual wells, the depth is measured from the depth reference. However, in order to compare data between wells it is important to have a valid, area wide reference for comparison. This is the permanent datum level.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/p/permanent_datum
pass,"With reference to logging, an operation in which a logging tool is lowered into a borehole and then retrieved from it while recording measurements.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/p/pass
PEF,"A log of photoelectric absorption properties. The log measures the photoelectric absorption factor, Pe, which is defined as (Z/10) 3.6 where Z is the average atomic number of the formation. Pe is unitless, but since it is proportional to the photoelectric cross section per electron, it is sometimes quoted in barns/electron. Since fluids have very low atomic numbers, they have very little influence, so that Pe is a measure of the rock matrix properties. Sandstones have low Pe, while dolomites and limestones have high Pe. Clays, heavy minerals and iron-bearing minerals have high Pe. Thus, the log is very useful for determining mineralogy. In interpretation, PEF is normally converted to the simpler volumetric cross section, U in barns/cm3, by taking the product of PEF and density. The log is recorded as part of the density measurement. The depth of investigation is of the order of one inch, which is normally in the flushed zone. PEF can be affected by heavy minerals such as barite in the mudcake or mud filtrate. PEF logs were introduced in the late 1970s.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/p/pef
polarization horn,"The effect on a propagation resistivity or induction log of charge buildup at the boundary between two formation layers with different dielectric properties. In a vertical well with horizontal layers, the current loops generated by the tool in the formation are parallel to the layers and do not cross bed boundaries. However, with an apparent dip between borehole and formation, the loops cross the bed boundaries and generate a charge buildup at the boundaries. The charge buildup acts like a secondary transmitter that increases the measured resistivity. The result is a spike to high resistivity as the tool crosses the bed boundary. In deviated or horizontal wells, polarization horns on measurements-while-drilling propagation logs often are used to detect a bed boundary. The spike increases with apparent dip and resistivity contrast between beds. The magnitude of polarization spikes varies with tool type and spacing, being larger for the propagation tools.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/p/polarization_horn
polarization time,"The time allotted for the alignment of the spins of hydrogen atoms with the static magnetic field during a nuclear magnetic resonance (NMR) measurement. The alignment follows an exponential rule such that, after a polarization time PT, the fraction of aligned spins is 1 – e–PT/T1, where T1 is their longitudinal relaxation time. An infinite polarization time is therefore needed to full polarization, but 95% polarization is reached after a time of 3*T1. Typical acquisition polarization times for a standard NMR log are between 1 and 4 s, mostly depending on the acquisition sequence and logging speed. Some tools benefit from prepolarization with an asymmetrical permanent magnet so that the effective polarization time may be larger than the acquisition polarization time. (An example is the CMR tool.)",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/p/polarization_time
propagation resistivity,"A measurements-while-drilling log of formation resistivity. The log normally contains at least one attenuation and one phase-shift resistivity reading. In many cases there will be multiple curves of both, the difference being the depth of investigation. For the same nominal depth of investigation, the attenuation resistivity reads deeper than the phase-shift resistivity and is less affected by invasion, but more affected by surrounding beds and apparent dip. The attenuation measurement has a poorer vertical resolution and is less affected by anisotropy. Depths of investigation and vertical resolution of both measurements vary with the average formation resistivity. Although depths of investigation are less than with wireline resistivity logs, the invasion at the time of measurement is usually small and it is possible to derive the resistivity of the undisturbed zone.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/p/propagation_resistivity
pulse echo,"A technique in which an ultrasonic transducer, in transmit mode, emits a high-frequency acoustic pulse towards the borehole wall, where it is reflected back to the same transducer operating in receive mode. The measurement consists of the amplitude of the received signal, the time between emission and reception, and sometimes the full waveform received. Tools that use this technique either have multiple transducers, facing in different directions, or rotate the transducer while making measurements, thereby obtaining a full image of the borehole wall. Pulse-echo techniques are used in the borehole televiewer. In cased hole, the waveform is analyzed to give indications of cement-bond quality and casing corrosion.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/p/pulse_echo
