Term,Definition,Grammatical Label,Topic,URL
kill,"To stop a well from flowing or having the ability to flow into the wellbore. Kill procedures typically involve circulating reservoir fluids out of the wellbore or pumping higher density mud into the wellbore, or both. In the case of an induced kick, where the mud density is sufficient to kill the well but the reservoir has flowed as a result of pipe movement, the driller must circulate the influx out of the wellbore. In the case of an underbalanced kick, the driller must circulate the influx out and increase the density of the drilling fluid. In the case of a producing well, a kill fluid with sufficient density to overcome production of formation fluid is pumped into the well to stop the flow of reservoir fluids.",Verb,Drilling,https://glossary.slb.com/en/terms/k/kill
kelly,"A long square or hexagonal steel bar with a hole drilled through the middle for a fluid path. The kelly is used to transmit rotary motion from the rotary table or kelly bushing to the drillstring, while allowing the drillstring to be lowered or raised during rotation. The kelly goes through the kelly bushing, which is driven by the rotary table. The kelly bushing has an inside profile matching the kelly's outside profile (either square or hexagonal), but with slightly larger dimensions so that the kelly can freely move up and down inside.",Noun,Drilling,https://glossary.slb.com/en/terms/k/kelly
kelly bushing,"An adapter that serves to connect the rotary table to the kelly. The kelly bushing has an inside diameter profile that matches that of the kelly, usually square or hexagonal. It is connected to the rotary table by four large steel pins that fit into mating holes in the rotary table. The rotary motion from the rotary table is transmitted to the bushing through the pins, and then to the kelly itself through the square or hexagonal flat surfaces between the kelly and the kelly bushing. The kelly then turns the entire drillstring because it is screwed into the top of the drillstring itself. Depth measurements are commonly referenced to the KB, such as 8327 ft KB, meaning 8327 feet below the kelly bushing.",Noun,Drilling,https://glossary.slb.com/en/terms/k/kelly_bushing
KB,"An adapter that serves to connect the rotary table to the kelly. The kelly bushing has an inside diameter profile that matches that of the kelly, usually square or hexagonal. It is connected to the rotary table by four large steel pins that fit into mating holes in the rotary table. The rotary motion from the rotary table is transmitted to the bushing through the pins, and then to the kelly itself through the square or hexagonal flat surfaces between the kelly and the kelly bushing. The kelly then turns the entire drillstring because it is screwed into the top of the drillstring itself. Depth measurements are commonly referenced to the KB, such as 8327 ft KB, meaning 8327 feet below the kelly bushing.",Noun,Drilling,https://glossary.slb.com/en/terms/k/kb
kick off,Intentionally deviate a vertical well.,Verb,Drilling,https://glossary.slb.com/en/terms/k/kick-off
kill line,"A high-pressure pipe leading from an outlet on the BOP stack to the high-pressure rig pumps. During normal well control operations, kill fluid is pumped through the drillstring and annular fluid is taken out of the well through the choke line to the choke, which drops the fluid pressure to atmospheric pressure. If the drillpipe is inaccessible, it may be necessary to pump heavy drilling fluid in the top of the well, wait for the fluid to fall under the force of gravity, and then remove fluid from the annulus. In such an operation, while one high pressure line would suffice, it is more convenient to have two. In addition, this provides a measure of redundancy for the operation. In floating offshore operations, the choke and kill lines exit the subsea BOP stack and run along the outside of the riser to the surface. The volumetric and frictional effects of these long choke and kill lines must be taken into account to properly control the well.",Noun,Drilling,https://glossary.slb.com/en/terms/k/kill_line
keyseat,"A small-diameter channel worn into the side of a larger diameter wellbore. This can be the result of a sharp change in direction of the wellbore (a dogleg), or if a hard formation ledge is left between softer formations that enlarge over time. In either case, the diameter of the channel is typically similar to the diameter of the drillpipe. When larger diameter drilling tools such as tool joints, drill collars, stabilizers, and bits are pulled into the channel, their larger diameters will not pass and the larger diameter tools may become stuck in the keyseat. Preventive measures include keeping any turns in the wellbore gradual and smooth. The remedy to keyseating involves enlarging the worn channel so that the larger diameter tools will fit through it.",Noun,Drilling,https://glossary.slb.com/en/terms/k/keyseat
kelly spinner,"A mechanical device for rotating the kelly. The kelly spinner is typically pneumatic. It is a relatively low torque device, useful only for the initial makeup of threaded tool joints. It is not strong enough for proper torque of the tool joint or for rotating the drillstring itself. The kelly spinner has largely replaced the infamous spinning chains, which were responsible for numerous injuries on the rig floor.",Noun,Drilling,https://glossary.slb.com/en/terms/k/kelly_spinner
kelly hose,"A large-diameter (3- to 5-in inside diameter), high-pressure flexible line used to connect the standpipe to the swivel. This flexible piping arrangement permits the kelly (and, in turn, the drillstring and bit) to be raised or lowered while drilling fluid is pumped through the drillstring. The simultaneous lowering of the drillstring while pumping fluid is critical to the drilling operation.",Noun,Drilling,https://glossary.slb.com/en/terms/k/kelly_hose
liner,"A casing string that does not extend to the top of the wellbore, but instead is anchored or suspended from inside the bottom of the previous casing string. There is no difference between the casing joints themselves. The advantage to the well designer of a liner is a substantial savings in steel, and therefore capital costs. To save casing, however, additional tools and risk are involved. The well designer must trade off the additional tools, complexities and risks against the potential capital savings when deciding whether to design for a liner or a casing string that goes all the way to the top of the well (a ""long string""). The liner can be fitted with special components so that it can be connected to the surface at a later time if need be.",Noun,Drilling,https://glossary.slb.com/en/terms/l/liner
lag gas,"Any gas deliberately introduced into the mud system to help a mudlogger or wellsite geologist track the amount of time or the number of mud pump strokes it takes to circulate mud from the kelly downhole through the drillstring to the bit, and back uphole to the gas trap at the shale shaker. This interval is used to calculate the lag period.",Noun,Drilling,https://glossary.slb.com/en/terms/l/lag_gas
leak off,"The magnitude of pressure exerted on a formation that causes fluid to be forced into the formation. The fluid may be flowing into the pore spaces of the rock or into cracks opened and propagated into the formation by the fluid pressure. This term is normally associated with a test to determine the strength of the rock, commonly called a pressure integrity test (PIT) or a leakoff test (LOT). During the test, a real-time plot of injected fluid versus fluid pressure is plotted. The initial stable portion of this plot for most wellbores is a straight line, within the limits of the measurements. The leakoff is the point of permanent deflection from that straight portion. The well designer must then either adjust plans for the well to this leakoff pressure, or if the design is sufficiently conservative, proceed as planned.",Verb,Drilling,https://glossary.slb.com/en/terms/l/leak_off
leakoff test,"A test to determine the strength or fracture pressure of the open formation, usually conducted immediately after drilling below a new casing shoe. During the test, the well is shut in and fluid is pumped into the wellbore to gradually increase the pressure that the formation experiences. At some pressure, fluid will enter the formation, or leak off, either moving through permeable paths in the rock or by creating a space by fracturing the rock. The results of the leakoff test dictate the maximum pressure or mud weight that may be applied to the well during drilling operations. To maintain a small safety factor to permit safe well control operations, the maximum operating pressure is usually slightly below the leakoff test result.",Noun,Drilling,https://glossary.slb.com/en/terms/l/leakoff_test
leakoff,"The magnitude of pressure exerted on a formation that causes fluid to be forced into the formation. The fluid may be flowing into the pore spaces of the rock or into cracks opened and propagated into the formation by the fluid pressure. This term is normally associated with a test to determine the strength of the rock, commonly called a pressure integrity test (PIT) or a leakoff test (LOT). During the test, a real-time plot of injected fluid versus fluid pressure is plotted. The initial stable portion of this plot for most wellbores is a straight line, within the limits of the measurements. The leakoff is the point of permanent deflection from that straight portion. The well designer must then either adjust plans for the well to this leakoff pressure, or if the design is sufficiently conservative, proceed as planned.",Noun,Drilling,https://glossary.slb.com/en/terms/l/leakoff
LCM,"Solid material intentionally introduced into a mud system to reduce and eventually prevent the flow of drilling fluid into a weak, fractured or vugular formation. This material is generally fibrous or plate-like in nature, as suppliers attempt to design slurries that will efficiently bridge over and seal loss zones. In addition, popular lost circulation materials are low-cost waste products from the food processing or chemical manufacturing industries. Examples of lost circulation material include ground peanut shells, mica, cellophane, walnut shells, calcium carbonate, plant fibers, cottonseed hulls, ground rubber, and polymeric materials.",Noun,Drilling,https://glossary.slb.com/en/terms/l/lcm
LOT,"Abbreviation for leakoff test, a test to determine the strength or fracture pressure of the open formation, usually conducted immediately after drilling below a new casing shoe. During the test, the well is shut in and fluid is pumped into the wellbore to gradually increase the pressure that the formation experiences. At some pressure, fluid will enter the formation, or leak off, either moving through permeable paths in the rock or by creating a space by fracturing the rock. The results of the leakoff test dictate the maximum pressure or mud weight that may be applied to the well during drilling operations. To maintain a small safety factor to permit safe well control operations, the maximum operating pressure is usually slightly below the leakoff test result.",Noun,Drilling,https://glossary.slb.com/en/terms/l/lot
lost circulation,"The reduced or total absence of fluid flow up the annulus when fluid is pumped through the drillstring. Though the definitions of different operators vary, this reduction of flow may generally be classified as seepage (less than 20 bbl/hr [3 m3/hr]), partial lost returns (greater than 20 bbl/hr [3 m3/hr] but still some returns), and total lost returns (where no fluid comes out of the annulus). In this severe latter case, the hole may not remain full of fluid even if the pumps are turned off. If the hole does not remain full of fluid, the vertical height of the fluid column is reduced and the pressure exerted on the open formations is reduced. This in turn can result in another zone flowing into the wellbore, while the loss zone is taking mud, or even a catastrophic loss of well control. Even in the two less severe forms, the loss of fluid to the formation represents a financial loss that must be dealt with, and the impact of which is directly tied to the per barrel cost of the drilling fluid and the loss rate over time.",Noun,Drilling,https://glossary.slb.com/en/terms/l/lost_circulation
lubricator,"A long, high-pressure pipe fitted to the top of a wellhead or Christmas tree so that tools may be put into a high-pressure well. The top of the lubricator assembly includes a high-pressure grease-injection section and sealing elements. The lubricator is installed on top of the tree and tested, the tools placed in the lubricator and the lubricator pressurized to wellbore pressure. Then the top valves of the tree are opened to enable the tools to fall or be pumped into the wellbore under pressure. To remove the tools, the reverse process is used: the tools are pulled up into the lubricator under wellbore pressure, the tree valves are closed, the lubricator pressure is bled off, and then the lubricator may be opened to remove the tools.",Noun,Drilling,https://glossary.slb.com/en/terms/l/lubricator
lost returns,"The reduced or total absence of fluid flow up the annulus when fluid is pumped through the drillstring. Though the definitions of different operators vary, this reduction of flow may generally be classified as seepage (less than 20 bbl/hr [3 m3/hr]), partial lost returns (greater than 20 bbl/hr [3 m3/hr] but still some returns), and total lost returns (where no fluid comes out of the annulus). In this severe latter case, the hole may not remain full of fluid even if the pumps are turned off. If the hole does not remain full of fluid, the vertical height of the fluid column is reduced and the pressure exerted on the open formations is reduced. This in turn can result in another zone flowing into the wellbore, while the loss zone is taking mud, or even a catastrophic loss of well control. Even in the two less severe forms, the loss of fluid to the formation represents a financial loss that must be dealt with, and the impact of which is directly tied to the per barrel cost of the drilling fluid and the loss rate over time.",Noun,Drilling,https://glossary.slb.com/en/terms/l/lost_returns
LWD,"Abbreviation for logging while drilling. The measurement of formation properties during the excavation of the hole, or shortly thereafter, through the use of tools integrated into the bottomhole assembly. LWD, while sometimes risky and expensive, has the advantage of measuring properties of a formation before drilling fluids invade deeply. Further, many wellbores prove to be difficult or even impossible to measure with conventional wireline tools, especially highly deviated wells. In these situations, the LWD measurement ensures that some measurement of the subsurface is captured in the event that wireline operations are not possible. Timely LWD data can also be used to guide well placement so that the wellbore remains within the zone of interest or in the most productive portion of a reservoir, such as in highly variable shale reservoirs.",Noun,Drilling,https://glossary.slb.com/en/terms/l/lwd
logging-while-drilling,"The measurement of formation properties during the excavation of the hole, or shortly thereafter, through the use of tools integrated into the bottomhole assembly. LWD, while sometimes risky and expensive, has the advantage of measuring properties of a formation before drilling fluids invade deeply. Further, many wellbores prove to be difficult or even impossible to measure with conventional wireline tools, especially highly deviated wells. In these situations, the LWD measurement ensures that some measurement of the subsurface is captured in the event that wireline operations are not possible. Timely LWD data can also be used to guide well placement so that the wellbore remains within the zone of interest or in the most productive portion of a reservoir, such as in highly variable shale reservoirs.",Adjective,Drilling,https://glossary.slb.com/en/terms/l/logging-while-drilling
log,"To continuously measure formation properties with electrically powered instruments to infer properties and make decisions about drilling and production operations. The record of the measurements, typically a long strip of paper, is also called a log. Measurements include electrical properties (resistivity and conductivity at various frequencies), sonic properties, active and passive nuclear measurements, dimensional measurements of the wellbore, formation fluid sampling, formation pressure measurement, wireline-conveyed sidewall coring tools, and others. For wireline measurements, the logging tool (or sonde) is lowered into the open wellbore on a multiple conductor, contra-helically armored wireline cable. Once the tool string (link to ID 2964) has reached the bottom of the interval of interest, measurements are taken on the way out of the wellbore. This is done in an attempt to maintain tension on the cable (which stretches) as constant as possible for depth correlation purposes. (The exception to this practice is in certain hostile environments in which the tool electronics might not survive the downhole temperatures for long enough to allow the tool to be lowered to the bottom of the hole and measurements to be recorded while pulling the tool up the hole. In this case, ""down log"" measurements might be conducted on the way into the well, and repeated on the way out if possible.) Most wireline measurements are recorded continuously while the sonde is moving. Certain fluid sampling and pressure-measuring tools require that the sonde be stopped, increasing the chance that the sonde or the cable might become stuck. Logging while drilling (LWD) tools take measurements in much the same way as wireline-logging tools, except that the measurements are taken by a self-contained tool near the bottom of the bottomhole assembly and are recorded downward (as the well is deepened) rather than upward from the bottom of the hole.",Verb,Drilling,https://glossary.slb.com/en/terms/l/log
ID,"Inside or inner diameter. Casing, tubing and drillpipe are commonly described in terms of inside diameter and outside diameter (OD).",Noun,Drilling,https://glossary.slb.com/en/terms/i/id
inclination,"The deviation from vertical, irrespective of compass direction, expressed in degrees. Inclination is measured initially with a pendulum mechanism, and confirmed with MWD accelerometers or gyroscopes. For most vertical wellbores, inclination is the only measurement of the path of the wellbore. For intentionally deviated wellbores, or wells close to legal boundaries, directional information is usually also measured.",Noun,Drilling,https://glossary.slb.com/en/terms/i/inclination
intermediate casing string,"A length of pipe used below the surface casing string, but before the production casing is run, to isolate one or more zones of the openhole to enable deepening of the well. There may be several intermediate casing strings. Depending on well conditions, these strings may have higher pressure integrity than the prior casing strings, especially when abnormally pressured formations are expected during the drilling of the next openhole section.",Noun,Drilling,https://glossary.slb.com/en/terms/i/intermediate_casing_string
inside diameter,"Inside or inner diameter. Casing, tubing and drillpipe are commonly described in terms of inside diameter and outside diameter (OD).",Noun,Drilling,https://glossary.slb.com/en/terms/i/inside_diameter
inside blowout preventer,A valve in the drillstring that may be used to prevent the well from flowing uncontrollably up the drillstring.,Noun,Drilling,https://glossary.slb.com/en/terms/i/inside_blowout_preventer
jar,"A mechanical device used downhole to deliver an impact load to another downhole component, especially when that component is stuck. There are two primary types, hydraulic and mechanical jars. While their respective designs are quite different, their operation is similar. Energy is stored in the drillstring and suddenly released by the jar when it fires. The principle is similar to that of a carpenter using a hammer. Kinetic energy is stored in the hammer as it is swung, and suddenly released to the nail and board when the hammer strikes the nail. Jars can be designed to strike up, down, or both. In the case of jarring up above a stuck bottomhole assembly, the driller slowly pulls up on the drillstring but the BHA does not move. Since the top of the drillstring is moving up, this means that the drillstring itself is stretching and storing energy. When the jars reach their firing point, they suddenly allow one section of the jar to move axially relative to a second, being pulled up rapidly in much the same way that one end of a stretched spring moves when released. After a few inches of movement, this moving section slams into a steel shoulder, imparting an impact load. In addition to the mechanical and hydraulic versions, jars are classified as drilling jars or fishing jars. The operation of the two types is similar, and both deliver approximately the same impact blow, but the drilling jar is built such that it can better withstand the rotary and vibrational loading associated with drilling.",Noun,Drilling,https://glossary.slb.com/en/terms/j/jar
jackup,"A self-contained combination drilling rig and floating barge, fitted with long support legs that can be raised or lowered independently of each other. The jackup, as it is known informally, is towed onto location with its legs up and the barge section floating on the water. Upon arrival at the drilling location, the legs are jacked down onto the seafloor, preloaded to securely drive them into the seabottom, and then all three legs are jacked further down. Since the legs have been preloaded and will not penetrate the seafloor further, this jacking down of the legs has the effect of raising the jacking mechanism, which is attached to the barge and drilling package. In this manner, the entire barge and drilling structure are slowly raised above the water to a predetermined height above the water, so that wave, tidal and current loading acts only on the relatively small legs and not the bulky barge and drilling package.",Noun,Drilling,https://glossary.slb.com/en/terms/j/jackup
jackup rig,"A self-contained combination drilling rig and floating barge, fitted with long support legs that can be raised or lowered independently of each other. The jackup, as it is known informally, is towed onto location with its legs up and the barge section floating on the water. Upon arrival at the drilling location, the legs are jacked down onto the seafloor, preloaded to securely drive them into the seabottom, and then all three legs are jacked further down. Since the legs have been preloaded and will not penetrate the seafloor further, this jacking down of the legs has the effect of raising the jacking mechanism, which is attached to the barge and drilling package. In this manner, the entire barge and drilling structure are slowly raised above the water to a predetermined height above the water, so that wave, tidal and current loading acts only on the relatively small legs and not the bulky barge and drilling package.",Noun,Drilling,https://glossary.slb.com/en/terms/j/jackup_rig
jet,A small-diameter tungsten carbide nozzle used in drill bits to produce a high-velocity drilling fluid stream exiting the bit.,Noun,Drilling,https://glossary.slb.com/en/terms/j/jet
joint,"A surface of breakage, cracking or separation within a rock along which there has been no movement parallel to the defining plane. The usage by some authors can be more specific: When walls of a fracture have moved only normal to each other, the fracture is called a joint.",Noun,Geology,https://glossary.slb.com/en/terms/j/joint
junk,"Anything in the wellbore that is not supposed to be there. The term is usually reserved for small pieces of steel such as hand tools, small parts, bit nozzles, pieces of bits or other downhole tools, and remnants of milling operations.",Noun,Drilling,https://glossary.slb.com/en/terms/j/junk
jet mixer,"A mixing system used to mix dry powder materials with a base liquid, such as cement slurry or drilling muds. A funnel for the dry powder is mounted above a profiled bowl that incorporates one or more jets through which the liquid is pumped. The venturi effect created by the jets draws the powder into the turbulent stream, providing a rapid and efficient mixing action.",Noun,Drilling,https://glossary.slb.com/en/terms/j/jet_mixer
jet nozzle,"The part of the bit that includes a hole or opening for drilling fluid to exit. The hole is usually small (around 0.25 in in diameter) and the pressure of the fluid inside the bit is usually high, leading to a high exit velocity through the nozzles that creates a high-velocity jet below the nozzles. This high-velocity jet of fluid cleans both the bit teeth and the bottom of the hole. The sizes of the nozzles are usually measured in 1/32-in increments (although some are recorded in millimeters), are always reported in ""thirty-seconds"" of size (i.e., fractional denominators are not reduced), and usually range from 6/32 to 32/32.",Noun,Drilling,https://glossary.slb.com/en/terms/j/jet_nozzle
jet velocity,The exit velocity of the drilling fluid after it accelerates through bit nozzles.,Noun,Drilling,https://glossary.slb.com/en/terms/j/jet_velocity
junk basket,A tool run into the wellbore to retrieve junk from the bottom of the hole.,Noun,Drilling,https://glossary.slb.com/en/terms/j/junk_basket
nipple,"Any short piece of pipe, especially if threaded at both ends with male threads.",Noun,Drilling,https://glossary.slb.com/en/terms/n/nipple
neat cement,Cement that has no additives to modify its setting time or rheological properties.,Noun,Drilling,https://glossary.slb.com/en/terms/n/neat_cement
nipple up,"To put together, connect parts and plumbing, or otherwise make ready for use. This term is usually reserved for the installation of a blowout preventer stack.",Verb,Drilling,https://glossary.slb.com/en/terms/n/nipple_up
nipple down,"To take apart, disassemble and otherwise prepare to move the rig or blowout preventers.",Verb,Drilling,https://glossary.slb.com/en/terms/n/nipple_down
yield,The volume occupied by one sack of dry cement after mixing with water and additives to form a slurry of a desired density. Yield is commonly expressed in US units as cubic feet per sack (ft3/sk).,Noun,Drilling,https://glossary.slb.com/en/terms/y/yield
operator,"The company that serves as the overall manager and decision-maker of a drilling project. Generally, but not always, the operator will have the largest financial stake in the project. At the successful completion of logging the target zones, the decision to complete or plug and abandon generally has partner input and potential override clauses. As far as the drilling contractor and service companies are concerned, the designated operator is paying for the entire operation, and the operator is responsible for recouping some of that expense from the partners.",Noun,Drilling,https://glossary.slb.com/en/terms/o/operator
open hole,"The uncased portion of a well. All wells, at least when first drilled, have openhole sections that the well planner must contend with. Prior to running casing, the well planner must consider how the drilled rock will react to drilling fluids, pressures and mechanical actions over time. The strength of the formation must also be considered. A weak formation is likely to fracture, causing a loss of drilling mud to the formation and, in extreme cases, a loss of hydrostatic head and potential well control problems. An extremely high-pressure formation, even if not flowing, may have wellbore stability problems. Once problems become difficult to manage, casing must be set and cemented in place to isolate the formation from the rest of the wellbore. While most completions are cased, some are open, especially in horizontal or extended-reach wells where it may not be possible to cement casing efficiently.",Noun,Drilling,https://glossary.slb.com/en/terms/o/open_hole
OD,Outside or outer diameter. Casing and tubing are commonly described in terms of inside diameter (ID) and outside diameter.,Noun,Drilling,https://glossary.slb.com/en/terms/o/od
openhole,"Term describing the uncased portion of a well. All wells, at least when first drilled, have openhole sections that the well planner must contend with. Prior to running casing, the well planner must consider how the drilled rock will react to drilling fluids, pressures and mechanical actions over time. The strength of the formation must also be considered. A weak formation is likely to fracture, causing a loss of drilling mud to the formation and, in extreme cases, a loss of hydrostatic head and potential well control problems. An extremely high-pressure formation, even if not flowing, may have wellbore stability problems. Once problems become difficult to manage, casing must be set and cemented in place to isolate the formation from the rest of the wellbore. While most completions are cased, some are open, especially in horizontal or extended-reach wells where it may not be possible to cement casing efficiently.",Adjective,Drilling,https://glossary.slb.com/en/terms/o/openhole
offset well,"An existing wellbore close to a proposed well that provides information for planning the proposed well. In planning development wells, there are usually numerous offsets, so a great deal is known about the subsurface geology and pressure regimes. In contrast, rank wildcats have no close offsets, and planning is based on interpretations of seismic data, distant offsets and prior experience. High-quality offset data are coveted by competent well planners to optimize well designs. When lacking offset data, the well planner must be more conservative in designing wells and include more contingencies.",Noun,Drilling,https://glossary.slb.com/en/terms/o/offset_well
overbalance,"The amount of pressure (or force per unit area) in the wellbore that exceeds the pressure of fluids in the formation. This excess pressure is needed to prevent reservoir fluids (oil, gas, water) from entering the wellbore. However, excessive overbalance can dramatically slow the drilling process by effectively strengthening the near-wellbore rock and limiting removal of drilled cuttings under the bit. In addition, high overbalance pressures coupled with poor mud properties can cause differential sticking problems. Because reservoir pressures vary from one formation to another, while the mud is relatively constant density, overbalance varies from one zone to another.",Noun,Drilling,https://glossary.slb.com/en/terms/o/overbalance
outside diameter,Outside or outer diameter. Casing and tubing are commonly described in terms of inside diameter (ID) and outside diameter.,Noun,Drilling,https://glossary.slb.com/en/terms/o/outside_diameter
pill,"Any relatively small quantity (less than 200 bbl) of a special blend of drilling fluid to accomplish a specific task that the regular drilling fluid cannot perform. Examples include high-viscosity pills to help lift cuttings out of a vertical wellbore, freshwater pills to dissolve encroaching salt formations, pipe-freeing pills to destroy filter cake and relieve differential sticking forces and lost circulation material pills to plug a thief zone.",Noun,Drilling,https://glossary.slb.com/en/terms/p/pill
pin,"A male threadform, especially in tubular goods and drillstring components.",Noun,Drilling,https://glossary.slb.com/en/terms/p/pin
plug and abandon,"To prepare a well to be closed permanently, usually after either logs determine there is insufficient hydrocarbon potential to complete the well, or after production operations have drained the reservoir. Different regulatory bodies have their own requirements for plugging operations. Most require that cement plugs be placed and tested across any open hydrocarbon-bearing formations, across all casing shoes, across freshwater aquifers, and perhaps several other areas near the surface, including the top 20 to 50 ft [6 to 15 m] of the wellbore. The well designer may choose to set bridge plugs in conjunction with cement slurries to ensure that higher density cement does not fall in the wellbore. In that case, the bridge plug would be set and cement pumped on top of the plug through drillpipe, and then the drillpipe withdrawn before the slurry thickened.",Verb,Drilling,https://glossary.slb.com/en/terms/p/plug_and_abandon
PIT,"Also known as pressure integrity test or leakoff test, a test to determine the strength or fracture pressure of the open formation, usually conducted immediately after drilling below a new casing shoe. During the test, the well is shut in and fluid is pumped into the wellbore to gradually increase the pressure that the formation experiences. At some pressure, fluid will enter the formation, or leak off, either moving through permeable paths in the rock or by creating a space by fracturing the rock. The results of the leakoff test dictate the maximum pressure or mud weight that may be applied to the well during drilling operations. To maintain a small safety factor to permit safe well control operations, the maximum operating pressure is usually slightly below the leakoff test result.",Noun,Drilling,https://glossary.slb.com/en/terms/p/pit
pipe dope,"A specially formulated blend of lubricating grease and fine metallic particles that prevents thread galling (a particular form of metal-to-metal damage) and seals the roots of threads. The American Petroleum Institute (API) specifies properties of pipe dope, including its coefficient of friction. The rig crew applies copious amounts of pipe dope to the drillpipe tool joints every time a connection is made.",Noun,Drilling,https://glossary.slb.com/en/terms/p/pipe_dope
pipe ram,"A type of sealing element in high-pressure split seal blowout preventers that is manufactured with a half-circle hole on the edge (to mate with another horizontally opposed pipe ram) sized to fit around drillpipe. Most pipe rams fit only one size or a small range of drillpipe sizes and do not close properly around drillpipe tool joints or drill collars. A relatively new style is the variable bore ram, which is designed and manufactured to properly seal on a wider range of pipe sizes.",Noun,Drilling,https://glossary.slb.com/en/terms/p/pipe_ram
pipe trip,The act of pulling the drillstring out of the hole or replacing it in the hole. A pipe trip is usually done because the bit has dulled or has otherwise ceased to drill efficiently and must be replaced.,Noun,Drilling,https://glossary.slb.com/en/terms/p/pipe_trip
pipe rack,"Onshore, two elevated truss-like structures having triangular cross sections. The pipe rack supports drillpipe, drill collars or casing above the ground. These structures are used in pairs located about 20 ft [6 m] apart and keep the pipe above ground level and closer to the level of the catwalk. Pipe stored horizontally on the pipe racks can have its threads cleaned and inspected and the rig crew may roll the pipe from one end of the pipe racks to the other with relative ease. The pipe racks are usually topped with a wooden board so as to not damage pipe, especially casing, as it is rolled back and forth along the racks. When large amounts of pipe are stored, wooden sills are placed between the layers of pipe to prevent damage.",Noun,Drilling,https://glossary.slb.com/en/terms/p/pipe_rack
P&A,"To prepare a well to be closed permanently, usually after either logs determine there is insufficient hydrocarbon potential to complete the well, or after production operations have drained the reservoir. Different regulatory bodies have their own requirements for plugging operations. Most require that cement plugs be placed and tested across any open hydrocarbon-bearing formations, across all casing shoes, across freshwater aquifers, and perhaps several other areas near the surface, including the top 20 to 50 ft [6 to 15 m] of the wellbore. The well designer may choose to set bridge plugs in conjunction with cement slurries to ensure that higher density cement does not fall in the wellbore. In that case, the bridge plug would be set and cement pumped on top of the plug through drillpipe, and then the drillpipe withdrawn before the slurry thickened.",Verb,Drilling,https://glossary.slb.com/en/terms/p/pa
pack off,"To plug the wellbore around a drillstring. This can happen for a variety of reasons, the most common being that either the drilling fluid is not properly transporting cuttings and cavings out of the annulus or portions of the wellbore wall collapse around the drillstring. When the well packs off, there is a sudden reduction or loss of the ability to circulate, and high pump pressures follow. If prompt remedial action is not successful, an expensive episode of stuck pipe can result. The term is also used in gravel packing to describe the act of placing all the sand or gravel in the annulus.",Verb,Drilling,https://glossary.slb.com/en/terms/p/pack_off
pad,"A temporary drilling site, usually constructed of local materials such as gravel, shell, or even wood. For some long-drilling-duration, deep wells, such as the ultradeep wells of western Oklahoma, or some regulatory jurisdictions such as the Netherlands, pads may be paved with asphalt or concrete. After the drilling operation is over, most of the pad is usually removed or plowed back into the ground.",Noun,Drilling,https://glossary.slb.com/en/terms/p/pad
packoff,"A flexible, usually elastomeric sealing element and housing used to seal an irregular surface such as a wireline.",Noun,Drilling,https://glossary.slb.com/en/terms/p/packoff
PDM,"Abbreviation for positive displacement motor, a downhole motor used in the oil field to drive the drill bit or other downhole tools during directional drilling or performance drilling applications. As drilling fluid is pumped through the positive displacement motor, it converts the hydraulic power of the fluid into mechanical power to cause the bit to rotate.",Noun,Drilling,https://glossary.slb.com/en/terms/p/pdm
penetration rate,The speed at which the drill bit can break the rock under it and thus deepen the wellbore. This speed is usually reported in units of feet per hour or meters per hour.,Noun,Drilling,https://glossary.slb.com/en/terms/p/penetration_rate
p rate,"Slang for penetration rate, or the speed that the bit is drilling into the formation.",Noun,Drilling,https://glossary.slb.com/en/terms/p/p_rate
prime mover,"The source of power for the rig location. On modern rigs, the prime mover consists of one to four or more diesel engines. These engines commonly produce several thousand horsepower. Typically, the diesel engines are connected to electric generators. The electrical power is then distributed by a silicon-controlled-rectifier (SCR) system around the rigsite. Rigs that convert diesel power to electricity are known as diesel electric rigs. Older designs transmit power from the diesel engines to certain rig components (drawworks, pumps and rotary table) through a system of mechanical belts, chains and clutches. On these rigs, a smaller electric generator powers lighting and small electrical requirements. These older rigs are referred to as mechanical rigs or more commonly, simply power rigs.",Noun,Drilling,https://glossary.slb.com/en/terms/p/prime_mover
pusher,"The location supervisor for the drilling contractor. The toolpusher is usually a senior, experienced individual who has worked his way up through the ranks of the drilling crew positions. His job is largely administrative, including ensuring that the rig has sufficient materials, spare parts and skilled personnel to continue efficient operations. The toolpusher also serves as a trusted advisor to many personnel on the rigsite, including the operator's representative, the company man.",Noun,Drilling,https://glossary.slb.com/en/terms/p/pusher
pull out of the hole,To remove the drillstring from the wellbore.,Verb,Drilling,https://glossary.slb.com/en/terms/p/pull_out_of_the_hole
pore pressure,"The pressure of fluids within the pores of a reservoir, usually hydrostatic pressure, or the pressure exerted by a column of water from the formation's depth to sea level. When impermeable rocks such as shales form as sediments are compacted, their pore fluids cannot always escape and must then support the total overlying rock column, leading to anomalously high formation pressures. Because reservoir pressure changes as fluids are produced from a reservoir, the pressure should be described as measured at a specific time, such as initial reservoir pressure.",Noun,Geology,https://glossary.slb.com/en/terms/p/pore_pressure
positive displacement pump,"A type of fluid pump in which the displacement volume of the pump is fixed for each rotation of the pump. Generally associated with high-pressure applications, positive-displacement pumps are commonly used in drilling operations to circulate the drilling fluid and in a range of oil and gas well treatments, such as cementing, matrix treatments and hydraulic fracturing.",Noun,Drilling,https://glossary.slb.com/en/terms/p/positive_displacement_pump
