Term,Definition,Grammatical Label,Topic,URL
peptization,Dispersal of a substance into a colloidal form or dispersal of a clay in water to form a colloidal suspension.,Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/peptization
pressurized mud balance,"A device to measure density (weight) of a mud, cement or other liquid or slurry under sufficient pressure that the effect of gas bubbles in the liquid is eliminated. The balance consists of a fixed-volume mud cup on one end of a graduated beam and a counterweight on the other end. The beam has a knife-edge as a balance point and a bubble to show when it is level. The mud cup has a screw-on, sealed cap with a valve in the cap to allow connection of a small piston-type hand pump. Operation of the pressurized balance is identical to an ordinary mud balance after pressurization.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/pressurized_mud_balance
primary cementing,"The process of placing a cement sheath around a casing or liner string. The main objectives of primary cementing operations include zonal isolation to prevent migration of fluids in the annulus, support for the casing or liner string, and protection of the casing string from corrosive formation fluids.",Noun,Well Completions,https://glossary.slb.com/en/terms/p/primary_cementing
progressive gels,"The situation in which 10-second and 10-minute gel strengths for a drilling mud have dissimilar values, with the 10-minute number being much higher than the 10-second number. This indicates that the gelation of the mud is rapidly gaining strength with time, which generally is an undesirable feature of a mud. The mud may require excessive pump pressures to break circulation. If gels appear to be too progressive, a 30-minute gel-strength measurement may be warranted as a third check of progress.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/progressive_gels
pumpability,The ability of the slurry to be pumped. Pumpability is usually measured by the API thickening-time test.,Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/pumpability
pumping time,"The total time required for pumping the cement slurry into the well, plus a safety factor. Pumping time can also be the time required to reach a consistency deemed to be unpumpable (generally 70 Bc) during an API thickening-time test.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/pumping_time
pyrophosphate,"Also known as polyphosphate, a polymer made from an orthophosphate by dehydration with heat. Orthophosphates are phosphoric acid (H3PO4) salts, where one, two, or three of the hydrogen ions are neutralized. Sodium acid pyrophosphate (SAPP) is a clay deflocculant and treatment for cement contamination. For clay deflocculation, polyphosphates are limited by the temperature at which they hydrolyze back to orthophosphates, although several that performed up to 280 degF [138 degC] have been documented in the literature (see reference).

Reference: Sikorski CF and Weintritt DJ: ""Polyphosphate Drilling-Mud Thinners Deserve Second Look,"" Oil & Gas Journal 81, no. 27 (July 4, 1983): 71-78.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/pyrophosphate
PV,"A parameter of the Bingham plastic model. PV is the slope of the shear stress/shear rate line above the yield point. PV represents the viscosity of a mud when extrapolated to infinite shear rate on the basis of the mathematics of the Bingham model. (Yield point, YP, is the other parameter of that model.) A low PV indicates that the mud is capable of drilling rapidly because of the low viscosity of mud exiting at the bit. High PV is caused by a viscous base fluid and by excess colloidal solids. To lower PV, a reduction in solids content can be achieved by dilution of the mud.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/pv
pyrrhotite,"A mineral containing ferrous sulfide, FeS, that typically contains inclusions of free sulfur and other minerals. It is commonly present in shales, and may occur as a trace mineral in some barite ores. Pyrrhotite can liberate sulfides in alkaline muds, with adverse consequences for safety and corrosion.

Reference: Binder GG, Carlton LA and Garrett RL: ""Evaluating Barite as a Source of Soluble Carbonate and Sulfide Contamination in Drilling Fluids,"" Journal of Petroleum Technology 33, no. 12 (December 1981): 2371-2376.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/pyrrhotite
pseudoplastic,"A descriptive term for a fluid with shear-thinning characteristics that does not exhibit thixotropy. Most effective drilling fluids are shear thinning, although most also exhibit some gel-building characteristics. Pseudoplastic rheology, low viscosity at high shear rates and high viscosity at low shear rates, benefits several aspects of drilling-higher drilling rate and improved cuttings lifting. Bingham plastic fluids, power-law fluids and Herschel-Bulkley fluids fall in the psuedoplastic category of rheology.",Adjective,Drilling Fluids,https://glossary.slb.com/en/terms/p/pseudoplastic
propylene glycol normal propyl ether,"A solvent used with water to break the emulsion of an oil-base or synthetic-base drilling fluid to prepare the sample for chemical titrations to determine lime, calcium or chloride content according to API testing procedures. PNP is an abbreviation for propylene glycol normal propyl ether. It is an environmentally friendlier replacement of a xylene-isopropynol mixture previously used in certain titrations.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/propylene_glycol_normal_propyl_ether
pore-pressure transmission,"A laboratory test used to determine if a drilling fluid blocks movement of filtrate through pore spaces of a shale sample. The PPT device monitors the increase in pore pressure in a shale when exposed to a drilling fluid over a period of time. Shale cores from 1 to 3-inches long are fitted into a modified Hassler cell that has sensitive pressure transducers in reservoirs on each end of the cell.

Reference: Van Oort E, Hale AH, Mody FK and Roy S: ""Transport in Shales and the Design of Improved Water-Based Shale Drilling Fluids,"" in SPE Drilling and Completion 11, no. 3 (September 1996): 137-146.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/pore-pressure_transmission
PVT,"An abbreviation for pressure, volume, temperature. The term is used in fluid properties evaluations.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/p/pvt
portland cement,The product obtained by pulverizing clinker consisting essentially of hydraulic calcium silicates. Portland cement is the most common type of cement used for oil- and gas-well cementing.,Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/portland_cement
portland cement clinker,"Hard granular nodules composed essentially of hydraulic calcium silicates, with smaller quantities of calcium aluminates and ferrites. Portland cement clinker is produced by the heat treatment of cement raw materials in a kiln. Clinker is pulverized with gypsum in the manufacture of portland cement.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/portland_cement_clinker
polar compound,A compound whose electrons are not shared equally in chemical bonds. A polar compound is not necessarily ionized. Water is a polar compound. Polymers can have ionizing polar groups on their complex structures.,Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/polar_compound
polyol,"A generic name for low molecular weight, water-soluble polymers and oligomers containing a large number of hydroxyl groups. Specific examples include glycols, polyglycols and polyglycerols. Polyols are used in water-base fluids as shale inhibitors and gas hydrate inhibitors.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/polyol
polyphosphates,"Also known as pyrophosphates, polymers made from various orthophosphates by dehydration with heat. Orthophosphates are phosphoric acid (H3PO4) salts, where 1, 2 or 3 of the hydrogen ions are neutralized. Sodium acid pyrophosphate (SAPP) is a clay deflocculant and treatment for cement contamination. For clay deflocculation, polyphosphates are limited by the temperature at which they hydrolyze back to orthophosphates, although several that performed up to 280°F [138°C] have been documented in the literature (see reference). ",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/polyphosphates
potassium mud,"A class of muds that contain potassium ion (K+) dissolved in the water phase. Potassium muds are the most widely accepted water mud system for drilling water-sensitive shales, especially hard, brittle shales. K+ ions attach to clay surfaces and lend stability to shale exposed to drilling fluids by the bit. The ions also help hold the cuttings together, minimizing dispersion into finer particles. The presence of Na+ ions counteracts the benefits of K+ ions and should be minimized by using fresh water (not sea water) for make-up water. With time, Na+, Ca+2 and other ions accumulate from ion exchange with clays, making the mud less effective, but regular treatment to remove Ca+2 improves polymer function. Potassium chloride, KCl, is the most widely used potassium source. Others are potassium acetate, potassium carbonate, potassium lignite, potassium hydroxide and potassium salt of PHPA. Use of bentonite clay is restricted because of its strong affinity for K+. Instead, various polymers are used. XC polymer and PHPA are used for rheology. For fluid-loss control, mixtures of starch and polyanionic cellulose are often used. CM starch, HP starch, carboxymethylcellulose and sodium polyacrylate (SPA) are also used. PHPA is widely used for shale encapsulation. Potassium, lime and starch-like polymers have also been used as potassium mud systems. Although three API methods exist for determining the K+ ion concentration, the centrifuge method (for K+ >5000 mg/L) is the most accepted field method, and essential for daily monitoring of potassium in a mud. Regular additions of potassium salt maintain shale stability. K+ ion is rapidly consumed while drilling shallow, soft and highly dispersive (gumbo) shales, but maintaining sufficient K+ ion to stabilize gumbo can become expensive when drilling large holes. Researchers, notably Dr. Dennis O'Brien and Dr. Martin Chenevert (while at Exxon Production Research), evaluated different shales, their clay mineralogy and the concentration of K+ needed to stabilize them. Potassium muds above about 1 wt.% K+ ion usually fail the mysid shrimp (US EPA) bioassay test. Therefore, K-muds currently find low acceptance in offshore drilling in USA waters.

Reference: O'Brien DE and Chenevert ME: ""Stabilizing Sensitive Shales with Inhibited Potassium-Based Drilling Fluids,"" Journal of Petroleum Technology 25, no. 9 (September 1973): 1089-1100.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/potassium_mud
polyolefin,"Also known as isomerized olefin or IO, a synthetic hydrocarbon liquid made by the polymerization of ethylene, H2C=CH2. IOs are one of several synthetic fluids that have recently been used as base for synthetic-base muds and in other applications where refined oils might otherwise be used except for HSE concerns. IOs are linear structures that have their olefin double bond in the center of the chain length. They are made by isomerization of linear alphaolefins (LAO), which have their double bond at the end of the chain. Because the olefin bond is in the central area of the chain, the physical properties of IOs are different (for example, they are generally lower viscosity) compared with the LAOs from which they are made.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/polyolefin
polyalkalene glycol,"A polymer or copolymer of an alkalene oxide, such as polyethylene glycol (PEG), a polymer of ethylene oxide with general formula HO(CH2CH2O)nH, or polypropylene glycol (PPG), which is a polymer of propylene oxide. PAGs are effective shale inhibitors and have effectively replaced the earlier polyglycerols.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/polyalkalene_glycol
polyacrylate,"Linear, anionic polymer made from the monomer acrylic acid, CH2=CHCOO- H+. The acrylic acid groups are evenly spaced along the chain. Acrylic acid polymer neutralized with NaOH is sodium polyacrylate (SPA). Polyacrylates are best utilized in soft water with low salinity to achieve the best dispersion and full chain elongation. Even low concentrations of hardness ions, for example, Ca+2, precipitate polyacrylates. Low molecular-weight polyacrylates are used as clay deflocculants. High molecular weight polymers are used for fluid-loss control and as a clay extender. As an extender, SPA is added to bentonite at the grinding plant. It is also used at the rig in low-solids mud. Divalent cations can negate its benefits as a clay extender. SPA is highly efficient when used to flocculate colloids in native-solids muds, clear-water muds and wastewater cleanup. The polymer chain links together colloidal solids that can be removed by gravity settling in shallow pits or by applying hydrocyclone, centrifuge or filtration techniques.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/polyacrylate
polyanionic cellulose,"A cellulose derivative similar in structure, properties and usage in drilling fluids to carboxymethylcellulose. PAC is considered to be a premium product because it typically has a higher degree of carboxymethyl substitution and contains less residual NaCl than technical grade carboxymethylcellulose, although some PACs contain considerable NaCl.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/polyanionic_cellulose
polyalphaolefin,"One of the synthetic hydrocarbon liquids manufactured from the monomer ethylene, H2C=CH2. Polyalphaolefins have a complex branched structure with an olefin bond in the alpha position of one of the branches. Hydrogenated polyalphaolefins have olefin-carbons saturated with hydrogen, which lends excellent thermal stability to the molecule. Synthetic-base fluids (similar to oil muds) are made with the various types of synthetic liquids because the cuttings can be discharged in offshore waters, whereas discharge of cuttings coated with refined oils would be disallowed.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/polyalphaolefin
polyelectrolyte,"A polymer that ionizes in solution. Charged groups strongly affect behavior and interactions with colloidal clays, other polymers and solvents.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/polyelectrolyte
polyanionic lignin,"A fluid-loss control additive used in high-temperature, water-base muds. It shows good salt tolerance and temperature tolerance.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/polyanionic_lignin
polymer,"A large molecule made up of repeating units. Some polymers are naturally occurring, such as xanthan gum, guar gum and starch. Other polymers are modified natural polymers, such as carboxymethylcellulose (CMC) and hydropropyl starch and lignosulfonate. Some are synthetic such as polyacrylates, polyacrylamides and polyalphaolefins. Polymers may be classified by their structure and may be linear, branched or less commonly cyclic. Copolymers contain two or more different monomers that can be arranged randomly or in blocks. In solution, entangled polymer chains can create networks, giving complex viscosity behavior. Polymers that ionize in solution are called polyelectrolytes. Charged groups strongly affect behavior and interactions with colloidal clays, other polymers and solvents. Molecular size (weight) influences how a specific polymer type performs in a given type of mud. A small polymer may be a deflocculant, whereas a large polymer of the same type may be a flocculant. Some are viscosifiers and others are fluid-loss control additives while others are multifunctional.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/polymer
polyglycerol,"A series of alcohols with glycerol, C3H5(OH)3, (usually referred to as glycerin in the USA) being the simplest member. Polyglycerols have been used as shale inhibitors in water-based drilling fluids.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/polyglycerol
prehydration,The addition of a mud product to fresh water prior to adding it into the mud system. Bentonite clay and XC polymers are two additives whose performance improves by hydration in fresh water before adding them to a highly-treated or salty mud system.,Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/prehydration
potassium ion,"The ion of potassium, K+. There are tests used to monitor high (>5,000 mg/L) or low (<5,000 mg/L) potassium ion concentration in water-based muds. The test for high concentration, as specified by the API, is based on the insolubility of potassium perchlorate. A volume of mud filtrate is mixed with an excess of NaClO4 in a centrifuge tube. White KClO4 is precipitated by the reaction. After the tube has spun in a centrifuge to settle the white sediment in the tube, the amount of precipitate is read and compared to a calibration chart that relates sediment to concentration of K+ in the filtrate sample. The test to monitor low potassium ion concentration in water-base muds, as prescribed by API, is a titration procedure using quaternary ammonium salt solution (QAS) as reagent. Potassium ion is first precipitated as the tetraphenylborate (TPB) salt by adding an excess of sodium tetraphenylborate. After filtering out the solid, the amount of TPB not reacted with K+ ion is titrated with a standard QAS solution. The endpoint is purple-to-light blue color change.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/potassium_ion
preservative,"Another term for bactericide, an additive that kills bacteria. Bactericides are commonly used in water muds containing natural starches and gums that are especially vulnerable to bacterial attack. Bactericide choices are limited and care must be taken to find those that are effective yet approved by governments and by company policy. Bactericides, also called biocides, can be used to control sulfate-reducing bacteria, slime-forming bacteria, iron-oxidizing bacteria, and bacteria that attacks polymers in fracture and secondary recovery fluids. In polymers, the degradation of the fluid is controlled, thus avoiding the formation of a large biomass, which could plug the formation and reduce permeability.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/preservative
prehydrated bentonite,"A concentrated slurry of bentonite clay mixed in fresh water. The maximum practical concentration of bentonite is about 30 to 40 lbm/bbl because greater concentrations of bentonite are difficult to mix and pump. Water is put into the rig's prehydration tank and the pH raised to 10 or 11 with caustic soda. Soda ash is added as required to remove hardness. Bentonite is slowly added through the mud hopper. Continual energetic mixing and stirring helps the clay particles fully disperse. In some muds, lignosulfonate should be added shortly before mixing the slurry into the active system to protect the colloidal clay particles from flocculation.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/prehydrated_bentonite
pozzolanic,"Pertaining to material that possesses little or no cementitious value, but that is capable of reacting chemically with calcium hydroxide at ordinary temperatures to form compounds with cementitious properties.",Adjective,Drilling Fluids,https://glossary.slb.com/en/terms/p/pozzolanic
pregelatinized starch,A water-soluble starch that has undergone irreversible changes by heating in water or steam.,Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/pregelatinized_starch
ppg,"Abbreviation for density, pounds per gallon, more correctly written lbm/galUS. For example, the density of water is 8.33 ppg at 60 degF [16 degC]. The ""US"" is included to differentiate between US gallons and UK gallons.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/ppg
pounds per barrel,"US oilfield unit of concentration, usually abbreviated to lbm/bbl. One lbm/bbl is the equivalent of one pound of additive in 42 US gallons of mud. The ""m"" is used to denote mass to avoid possible confusion with pounds force (denoted by ""lbf""). Sometimes lbm/bbl is written as ppb, but must not be confused with parts per billion. In SI units, the conversion factor is one pound per barrel equals 2.85 kilograms per cubic meter. For example, 10 lbm/bbl = 28.5 kg/m3.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/pounds_per_barrel
power-law fluid,"A fluid described by the two-parameter rheological model of a pseudoplastic fluid, or a fluid whose viscosity decreases as shear rate increases. Water-base polymer muds, especially those made with XC polymer, fit the power-law mathematical equation better than the Bingham plastic or any other two-parameter model. Power-law fluids can be described mathematically as follows:",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/power-law_fluid
pour point,"The lowest temperature (in degF or degC) at which a liquid remains pourable (meaning it still behaves as a fluid). Oil or synthetic muds with high pour points may suffer from poor screening and excessive pressure surges in deepwater wells or other operations subject to low temperatures. In oils, the pour point is generally increased by a high paraffin content. The pour point of liquid additives is an important consideration for arctic drilling operations.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/pour_point
PPA,"A specialized apparatus used in the particle-plugging test. The PPA is used to determine the ability of particles in the drilling fluid to effectively bridge the pores in the filter medium and, therefore, the ability of the mud to reduce formation damage in the reservoir. The apparatus resembles a high-pressure, high-temperature filtration cell that has been modified to operate upside down (to remove the effects of gravity) and to accept filter media of different permeabilities (sintered metal, which is chosen for higher temperature conditions, aloxite, which is a porous ceramic material, or rock). The medium is selected to match the permeability of the reservoir to be drilled. The filter medium is at the top so that sediment will not affect the filter cake. Pressure is applied hydraulically from below.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/ppa
ppm,"Abbreviation for the expression of concentration, parts per million. For solid and liquid concentrations, ppm refers to weight (mass) units. For example:",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/ppm
precipitation,"The formation of an insoluble material in a fluid. Precipitation can occur by a chemical reaction of two or more ions in solution or by changing the temperature of a saturated solution. There are many examples of this important phenomenon in drilling fluids. Precipitation occurs in the reaction between calcium cations and carbonate anions to form insoluble calcium carbonate: Ca+2 + CO3-2 --> CaCO3. When a saturated clear brine first crystallizes, the solid is a precipitate, and is often caused by changing temperature.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/precipitation
PPT,A test performed in a specialized filtration-type apparatus (particle-plugging apparatus) to determine the effectiveness of additives to prevent fluid loss into a permeable medium.,Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/ppt
precipitate,"To form an insoluble material in a fluid. Precipitation can occur by a chemical reaction of two or more ions in solution or by changing the temperature of a saturated solution. There are many examples of this important phenomenon in drilling fluids. Precipitation occurs in the reaction between calcium cations and carbonate anions to form insoluble calcium carbonate: Ca+2 + CO3-2 --> CaCO3. When a saturated clear brine first crystallizes, the solid is a precipitate, and is often caused by changing temperature.",Verb,Drilling Fluids,https://glossary.slb.com/en/terms/p/precipitate
pozzolan,"A siliceous or siliceous and aluminous material that possesses little or no cementitious value. In a finely divided form and in the presence of moisture, however, pozzolan reacts chemically with calcium hydroxide to form compounds possessing cementitious properties.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/pozzolan
ppb,"Abbreviation for the US oilfield unit of concentration, pounds per barrel, more correctly written as lbm/bbl. One lbm/bbl is the equivalent of one pound of additive in 42 US gallons of mud. The ""m"" is used to denote mass to avoid possible confusion with pounds force (denoted by ""lbf""). In SI units, the conversion factor is one pound per barrel equals 2.85 kilograms per cubic meter. For example, 10 lbm/bbl = 28.5 kg/m3.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/p/ppb
prehydrate,To mix with water and allow to react or yield in the water before use. Prehydrating is a common technique for incorporating bentonite in cement slurry or drilling mud. Prehydration may also be done for convenience in cementing operations to allow mixing of water containing the additives with powdered neat cement. Additives also may be prehydrated with mix water to avoid dry-blending the additives with cement.,Verb,Drilling Fluids,https://glossary.slb.com/en/terms/p/prehydrate
quality assurance,"Planned and systematic monitoring, testing and documenting of practices to show that a product or procedure meets established standards. Companies that manufacture, process, sell, handle, ship or buy drilling fluid materials typically establish QA programs. Some oil company labs perform QA testing. API and ISO jointly issue specifications for mud materials. A mud supplier must meet specifications and adhere to quality testing practices in order to place an API monogram (logo) on a product. Suppliers are required to pay for use of the API monogram program. Quality specifications that the API has adopted through joint user and supplier efforts are not always suitable for all users of the materials.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/q/quality_assurance
QA,"Planned and systematic monitoring, testing and documenting of practices to show that a product or procedure meets established standards. Companies that manufacture, process, sell, handle, ship or buy drilling fluid materials typically establish QA programs. Some oil company labs perform QA testing. API and ISO jointly issue specifications for mud materials. A mud supplier must meet specifications and adhere to quality testing practices in order to place an API monogram (logo) on a product. Suppliers are required to pay for use of the API monogram program. Quality specifications that the API has adopted through joint user and supplier efforts are not always suitable for all users of the materials.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/q/qa
quat amine,"Also known as quaternary amine, a cationic amine salt in which the nitrogen atom has four groups bonded to it and carries a positive charge. Quaternary amines are used as oil-wetting agents, corrosion and shale inhibitors and bactericides.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/q/quat_amine
quaternary amine,"A cationic amine salt in which the nitrogen atom has four groups bonded to it and carries a positive charge. Quaternary amines are used as oil-wetting agents, corrosion and shale inhibitors and bactericides.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/q/quaternary_amine
quebracho,"A powdered form of tannic acid extract from the bark of the quebracho tree, used as a high-pH and lime mud deflocculant. It was in widespread use until the 1950s, at which time lignosulfonate became widely available and performed the same function better and cheaper than quebracho. High pH was needed to neutralize tannic acids to form the tannates, which are red. The oilfield name red mud was applied to tannate-dispersed muds.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/q/quebracho
quat,Slang term for quaternary amine.,Noun,Drilling Fluids,https://glossary.slb.com/en/terms/q/quat
quick lime,"A chemical with formula CaO, commonly called quick lime or hot lime. When hydrated with one mole of water, it forms slaked lime, Ca(OH)2. Quick lime is used in preference to slaked lime at oil mud mixing plants because it generates heat when it becomes slaked with water and therefore speeds up emulsification by the reaction to form calcium fatty-acid soap.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/q/quick_lime
ultrafine,Referring to any particle in the size range 2 to 44 microns.,Adjective,Drilling Fluids,https://glossary.slb.com/en/terms/u/ultrafine
unweighted mud,"A mud that contains no commercial weighting material. Native-solids muds are unweighted muds, containing no barite. More solids-control techniques are available for unweighted muds than for weighted muds. In fact, dilution of unweighted muds is highly economical.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/u/unweighted_mud
undersaturated fluid,"A solution that could contain more solute than is presently dissolved in it. In brines, an undersaturated solution will not form crystals as easily as if it were saturated or supersaturated. In saltwater muds, an under-saturated fluid is used to allow salt to leach into the mud, keeping the hole from closing in on the drilling assembly. For moisture in air, a relative humidity of less than 100% is under-saturated.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/u/undersaturated_fluid
U-tube effect,"In a U-tube manometer, the height of one leg of fluid changed by altering the density of some of the fluid in the other leg. In a well with drillpipe in the hole, the string of drillpipe is one leg and the annulus between the drillpipe and the wellbore is the other. If a denser mud goes into the drillpipe, mud flows up the annulus, and vice versa. The practice of putting a dense slugging pill in the drillpipe in order to pull a dry string makes use of the U-tube effect.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/u/u-tube_effect
versenate,"Ethylenediamine tetraacetic acid, the reagent used to titrate for calcium and magnesium ions (hardness ions) in water samples. It is also known as EDTA or titraver.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/v/versenate
VAMA,"A copolymer of vinyl acetate (ethylenic polymer) and anhydrous maleic acid (a di-hydroxy acid). The vinyl acetate polymer component is usually high molecular weight. As such, with polar groups on the structure, it is used as a flocculant or bentonite extender.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/v/vama
vapor pressure,"The pressure exerted by a vapor escaping from a liquid. It quantifies the tendency of molecules to enter the gaseous phase. The vapor pressure of water increases as temperature increases and reaches one atmosphere pressure (760 mm Hg or 14.7 psia) at the boiling point (100 or 212 degF). The activity of an aqueous solution is the ratio of vapor pressures: aw = p/po, where p = vapor pressure of a solution and po is vapor pressure of pure water. Since this is a ratio of vapor pressures, activity is not a strong function of temperature.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/v/vapor_pressure
viscosity,"A property of fluids and slurries that indicates their resistance to flow, defined as the ratio of shear stress to shear rate.

Poise is the unit for viscosity, equivalent to dyne-sec/cm2. Because one poise represents a high viscosity, 1/100 poise, or one centipoise (cP), is used for mud measurements. One centipoise equals one millipascal-second. Viscosity must have a stated or an understood shear rate  to be meaningful. Measurement temperature also must be stated or understood.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/v/viscosity
viscosity and gel-strength test,"Measurement of the viscosity and gel strength of a drilling fluid. The gel strength is the shear stress measured at low shear rate after a mud has set quiescently for a period of time (10 seconds and 10 minutes in the standard API procedure, although measurements after 30 minutes or 16 hours may also be made). Viscosity is measured using a Marsh funnel, a conical-shaped funnel, fitted with a small-bore tube on the bottom end through which mud flows under a gravity head. A screen over the top removes large particles that might plug the tube. In the test standardized by API for evaluating water-base and oil-base muds, the funnel viscosity measurement is the time (in seconds) required for one quart of mud to flow out of a Marsh funnel into a graduated mud cup. Funnel viscosity is reported in seconds (for a quart). Water exits the funnel in about 26 seconds. This test was one of the earliest mud measurements for field use. Simple, quick and fool-proof, it still serves as a useful indicator of change in the mud by comparing mud-in and mud-out sample funnel viscosities.

Reference: Marsh H: ""Properties and Treatment of Rotary Mud,"" Petroleum Development and Technology, Transactions of the AIME (1931): 234-251.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/v/viscosity_and_gel-strength_test
VG meter,"Viscosity-gel meter. This jargon is used to describe the direct-indicating viscometer, the instrument commonly used to test flow properties of drilling muds.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/v/vg_meter
vinyl acetate-maleic anhydride copolymer,"A copolymer of vinyl acetate (ethylenic polymer) and anhydrous maleic acid (a di-hydroxy acid). The vinyl acetate polymer component is usually high molecular weight. As such, with polar groups on the structure, it is used as a flocculant or bentonite extender.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/v/vinyl_acetate-maleic_anhydride_copolymer
vinyl polymer,"A class of polymers constructed with the monomer ethylene, H2C=CH2, with hydrogen replaced by various chemical groups. Among the many vinyl-based polymers and copolymers are acrylates, methacrylates, acrylamides, acrylate-acrylamide (PHPA), vinyl acetate and the various oligomers of ethylene, polyalphaolefins, linear alphaolefins and isomerized olefins. The prefix ""vinyl"" is more correctly ""ethenyl"" and sometimes ""vinylene."" ""Polyvinyl"" is synonymous with vinyl polymers, but not specific to an exact polymer. For example, polyvinyl acetate, polyvinyl alcohol, polyvinyl sulfide are commonly used polymers based on ethylene monomers.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/v/vinyl_polymer
vis,Abbreviation for viscosity.,Noun,Drilling Fluids,https://glossary.slb.com/en/terms/v/vis
water clarification,"The process of removing colloidal materials from water. A chemical coagulant (for example, alum) or a chemical flocculant (for example, polymer) or both are added to the water. Colloidal particles attach to each other and to the additives and clumps grow to sufficient size that they can be separated from the water by gravity settling, centrifuging, hydrocycloning or filtration. Clarification is a final step in a closed mud system when a clear effluent is needed.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/w/water_clarification
water loss,"Referring to the volume of liquid measured in the filtration tests performed according to API specifications, in units of cm3/30 minutes. Although applied to water mud, in which the liquid is truly water, the term is sometimes applied to oil mud, in which the liquid is oil.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/w/water_loss
"water, oil, and solids test","A test for water mud or oil mud, generally known as the retort test. Proper procedures for retort tests have been published by API. The test is a distillation of a mud sample that measures condensed oil and water collected from the retort. Data obtained are",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/w/water_oil_and_solids_test
water mud,"A drilling fluid (mud) in which water or saltwater is the major liquid phase as well as the wetting (external) phase. General categories of water-base muds are fresh water, seawater, salt water, lime, potassium and silicate. Subcategorizes of these abound.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/w/water_mud
